        Sample;        490.00;     313724.80;84.022.854;30.913.837;19.916.600
        Sample;        491.00;     353456.80;51.330.563;30.929.022;19.916.600
        Sample;        492.00;     391868.80;75.848.270;30.940.655;19.916.600
        Sample;        493.00;     428420.80;54.786.211;30.952.190;19.916.600
        Sample;        494.00;     457252.80;96.620.219;30.963.826;19.916.600
        Sample;        495.00;     476332.80;77.367.808;30.975.337;19.916.600
        Sample;        496.00;     485568.80;53.341.499;30.986.799;19.916.600
        Sample;        497.00;     491012.80;72.538.725;30.998.363;19.916.600
        Sample;        498.00;     487056.80;50.755.886;31.009.972;19.916.600
        Sample;        499.00;     480928.80;43.941.173;31.021.491;19.916.600
        Sample;        500.00;     470344.80;64.052.895;31.033.119;19.916.600
        Sample;        501.00;     456668.80;99.613.832;31.044.702;19.913.300
        Sample;        502.00;     440104.80;85.212.519;31.056.214;19.916.600
        Sample;        503.00;     426056.80;73.730.922;31.067.809;19.913.300
        Sample;        504.00;     411352.80;88.034.842;31.079.357;19.913.300
        Sample;        505.00;     395824.80;74.416.366;31.090.906;19.916.600
        Sample;        506.00;     385760.80;61.034.198;31.102.429;19.916.600
        Sample;        507.00;     375440.80;75.932.251;31.113.944;19.916.600
        Sample;        508.00;     365676.80;69.071.814;31.125.405;19.916.600
        Sample;        509.00;     358328.80;59.288.972;31.136.998;19.916.600
        Sample;        510.00;     352408.80;79.454.697;31.148.606;19.916.600
        Sample;        511.00;     347464.80;69.415.464;31.160.167;19.916.600
        Sample;        512.00;     343492.80;80.652.891;31.171.725;19.916.600
        Sample;        513.00;     342464.80;53.139.816;31.183.235;19.916.600
        Sample;        514.00;     338360.80;47.940.890;31.193.713;19.916.600
        Sample;        515.00;     334972.80;34.035.276;31.205.357;19.916.600
        Sample;        516.00;     332592.80;45.814.117;31.216.852;19.916.600
        Sample;        517.00;     331400.80;69.428.268;31.228.400;19.916.600
        Sample;        518.00;     329644.80;57.823.640;31.240.132;19.916.600
        Sample;        519.00;     327336.80;49.168.915;31.251.667;19.916.600
        Sample;        520.00;     324500.80;53.833.653;31.263.242;19.916.600
        Sample;        521.00;     323612.80;60.513.359;31.274.819;19.916.600
        Sample;        522.00;     319364.80;27.928.798;31.285.924;19.916.600
        Sample;        523.00;     315436.80;95.803.874;31.297.892;19.916.600
        Sample;        524.00;     312324.80;92.238.917;31.309.481;19.916.600
        Sample;        525.00;     306844.80;71.062.539;31.321.006;19.916.600
        Sample;        526.00;     301620.80;73.922.001;31.332.518;19.916.600
        Sample;        527.00;     296544.80;48.982.718;31.344.150;19.910.000
        Sample;        528.00;     291272.80;42.979.065;31.355.670;19.910.000
        Sample;        529.00;     285844.80;61.399.385;31.367.246;19.916.600
        Sample;        530.00;     277972.80;71.529.326;31.378.711;19.916.600
        Sample;        531.00;     271708.80;80.662.149;31.390.364;19.916.600
        Sample;        532.00;     262372.80;10.714.061;31.401.702;19.916.600
        Sample;        533.00;     254664.80;48.236.639;31.411.964;19.910.000
        Sample;        534.00;     245536.80;59.051.616;31.423.657;19.910.000
        Sample;        535.00;     238500.80;49.227.996;31.435.361;19.910.000
        Sample;        536.00;     231484.80;58.307.385;31.446.896;19.910.000
        Sample;        537.00;     222276.80;45.654.548;31.458.606;19.910.000
        Sample;        538.00;     213344.80;53.082.912;31.469.886;19.910.000
