        Sample;        490.00;     306555.20;50.106.376;34.158.142;20.000.000
        Sample;        491.00;     344419.20;73.301.811;34.173.277;20.000.000
        Sample;        492.00;     381159.20;60.343.461;34.184.828;20.000.000
        Sample;        493.00;     413947.20;60.849.687;34.196.367;20.000.000
        Sample;        494.00;     437123.20;55.605.595;34.207.845;20.000.000
        Sample;        495.00;     458923.20;85.695.482;34.219.609;20.000.000
        Sample;        496.00;     466579.20;72.622.005;34.231.068;20.000.000
        Sample;        497.00;     469087.20;62.800.000;34.242.692;20.000.000
        Sample;        498.00;     463999.20;44.940.454;34.254.239;20.000.000
        Sample;        499.00;     458059.20;55.078.126;34.265.763;20.000.000
        Sample;        500.00;     446095.20;53.271.464;34.277.409;19.990.000
        Sample;        501.00;     432323.20;90.104.532;34.289.065;19.990.000
        Sample;        502.00;     418099.20;70.659.119;34.300.516;19.990.000
        Sample;        503.00;     404667.20;91.190.253;34.312.080;19.990.000
        Sample;        504.00;     390463.20;53.408.114;34.323.631;19.990.000
        Sample;        505.00;     378623.20;59.354.902;34.335.235;19.990.000
        Sample;        506.00;     366407.20;11.337.889;34.346.814;19.990.000
        Sample;        507.00;     355843.20;59.524.635;34.358.439;19.990.000
        Sample;        508.00;     348147.20;64.629.680;34.369.969;20.000.000
        Sample;        509.00;     341783.20;52.775.247;34.381.549;20.000.000
        Sample;        510.00;     335103.20;67.384.007;34.393.068;19.990.000
        Sample;        511.00;     328895.20;46.630.272;34.404.701;19.990.000
        Sample;        512.00;     328175.20;83.062.386;34.416.294;19.990.000
        Sample;        513.00;     325575.20;85.801.735;34.427.879;19.990.000
        Sample;        514.00;     322267.20;75.534.951;34.439.458;19.990.000
        Sample;        515.00;     320319.20;60.284.511;34.451.055;19.990.000
        Sample;        516.00;     318711.20;64.429.255;34.462.610;20.000.000
        Sample;        517.00;     317407.20;60.275.073;34.474.112;19.990.000
        Sample;        518.00;     313939.20;55.158.761;34.485.670;20.000.000
        Sample;        519.00;     312975.20;38.447.424;34.497.338;20.000.000
        Sample;        520.00;     311759.20;82.568.221;34.508.866;20.000.000
        Sample;        521.00;     309939.20;55.844.228;34.520.424;20.000.000
        Sample;        522.00;     305127.20;62.661.135;34.532.044;20.000.000
        Sample;        523.00;     303867.20;66.820.622;34.543.632;20.000.000
        Sample;        524.00;     299391.20;56.618.960;34.555.218;20.000.000
        Sample;        525.00;     295635.20;34.254.992;34.566.807;20.000.000
        Sample;        526.00;     290159.20;82.322.401;34.578.340;20.000.000
        Sample;        527.00;     286247.20;63.450.558;34.589.815;20.000.000
        Sample;        528.00;     279467.20;51.621.873;34.601.355;20.000.000
        Sample;        529.00;     274539.20;49.470.081;34.613.017;20.000.000
        Sample;        530.00;     266891.20;41.670.880;34.624.683;20.000.000
        Sample;        531.00;     261831.20;47.110.461;34.636.097;20.000.000
        Sample;        532.00;     252783.20;68.768.080;34.647.731;20.000.000
        Sample;        533.00;     246339.20;52.170.660;34.659.361;20.000.000
        Sample;        534.00;     237411.20;50.609.793;34.671.042;20.000.000
        Sample;        535.00;     230763.20;44.121.851;34.682.488;20.003.300
        Sample;        536.00;     223547.20;49.759.600;34.694.028;20.000.000
        Sample;        537.00;     215559.20;38.667.816;34.705.659;20.000.000
        Sample;        538.00;     206799.20;47.833.972;34.717.112;20.003.300
        Sample;        539.00;     199535.20;62.026.374;34.728.817;20.003.300
        Sample;        540.00;     193507.20;36.421.239;34.740.252;20.003.300
        Sample;        541.00;     184767.20;45.844.374;34.751.917;20.003.300
        Sample;        542.00;     177963.20;42.071.685;34.763.566;20.003.300
        Sample;        543.00;     171331.20;31.102.983;34.775.096;20.003.300
        Sample;        544.00;     164675.20;53.983.372;34.786.716;20.003.300
        Sample;        545.00;     158623.20;36.140.221;34.798.149;20.003.300
        Sample;        546.00;     151403.20;36.859.855;34.809.832;20.003.300
        Sample;        547.00;     145923.20;37.845.064;34.821.411;20.003.300
        Sample;        548.00;     140759.20;26.143.195;34.832.906;20.003.300
        Sample;        549.00;     134963.20;41.475.883;34.844.444;20.003.300
        Sample;        550.00;     130807.20;35.990.369;34.856.075;20.003.300
        Sample;        551.00;     124927.20;39.327.909;34.867.672;20.003.300
        Sample;        552.00;     120739.20;35.130.234;34.879.245;20.003.300
        Sample;        553.00;     116531.20;35.746.266;34.890.471;20.003.300
        Sample;        554.00;     112251.20;22.269.461;34.902.286;20.003.300
        Sample;        555.00;     108599.20;52.385.749;34.913.843;20.003.300
        Sample;        556.00;     105191.20;33.370.912;34.925.454;20.003.300
        Sample;        557.00;     101603.20;31.310.346;34.937.076;20.006.600
        Sample;        558.00;98.251.200;33.150.432;34.948.497;20.006.600
        Sample;        559.00;95.103.200;25.406.561;34.960.087;20.006.600
        Sample;        560.00;91.807.200;35.980.489;34.971.644;20.006.600
        Sample;        561.00;88.827.200;30.976.981;34.983.166;20.006.600
        Sample;        562.00;86.147.200;19.411.795;34.994.660;20.006.600
        Sample;        563.00;83.403.200;35.483.705;35.006.314;20.006.600
        Sample;        564.00;80.611.200;39.803.071;35.017.876;20.006.600
        Sample;        565.00;78.475.200;25.821.266;35.029.455;20.006.600
        Sample;        566.00;76.307.200;36.082.868;35.041.101;20.006.600
        Sample;        567.00;74.067.200;19.023.261;35.052.697;20.006.600
        Sample;        568.00;71.087.200;25.354.728;35.064.223;20.006.600
        Sample;        569.00;69.159.200;34.923.408;35.075.901;20.010.000
        Sample;        570.00;67.031.200;41.243.127;35.087.378;20.010.000
        Sample;        571.00;65.163.200;22.605.407;35.098.888;20.010.000
        Sample;        572.00;63.343.200;21.880.077;35.110.455;20.010.000
        Sample;        573.00;61.643.200;22.925.580;35.122.063;20.010.000
        Sample;        574.00;58.843.200;24.266.667;35.133.651;20.010.000
        Sample;        575.00;57.359.200;27.963.468;35.145.223;20.010.000
        Sample;        576.00;55.891.200;23.130.932;35.156.761;20.010.000
        Sample;        577.00;53.803.200;15.286.305;35.168.313;20.010.000
        Sample;        578.00;52.127.200;15.788.040;35.179.860;20.010.000
        Sample;        579.00;50.499.200;23.769.261;35.191.541;20.010.000
        Sample;        580.00;48.835.200;14.251.082;35.203.113;20.010.000
        Sample;        581.00;47.019.200;26.175.476;35.214.640;20.010.000
        Sample;        582.00;45.571.200;25.261.653;35.226.195;20.010.000
        Sample;        583.00;44.227.200;18.693.314;35.237.771;20.010.000
        Sample;        584.00;43.303.200;20.788.458;35.249.393;20.010.000
        Sample;        585.00;41.603.200;23.635.754;35.260.972;20.010.000
        Sample;        586.00;40.319.200;23.218.766;35.272.458;20.010.000
        Sample;        587.00;38.875.200;14.125.784;35.284.011;20.010.000
        Sample;        588.00;37.595.200;19.966.194;35.295.605;20.010.000
        Sample;        589.00;36.635.200;22.589.673;35.307.147;20.010.000
        Sample;        590.00;35.275.200;21.509.274;35.318.765;20.010.000
        Sample;        591.00;33.747.200;19.393.470;35.330.382;20.013.300
        Sample;        592.00;33.171.200;17.726.816;35.341.833;20.013.300
        Sample;        593.00;31.587.200;25.148.802;35.353.527;20.013.300
        Sample;        594.00;30.907.200;14.158.468;35.364.977;20.013.300
        Sample;        595.00;29.931.200;18.396.135;35.376.640;20.013.300
        Sample;        596.00;29.067.200;18.094.075;35.388.201;20.013.300
