        537.00;     156360.80;36.845.624;46.425.472;20.000.000
        538.00;     149308.80;57.820.565;46.437.339;20.000.000
        539.00;     144608.80;37.065.947;46.449.012;20.000.000
        540.00;     138144.80;27.412.568;46.460.461;20.000.000
        541.00;     132316.80;36.651.876;46.472.225;20.000.000
        542.00;     126492.80;28.194.877;46.483.706;20.000.000
        543.00;     120992.80;54.114.447;46.495.306;20.000.000
        544.00;     115308.80;22.388.886;46.506.932;20.000.000
        545.00;     110788.80;27.265.281;46.518.419;20.000.000
        546.00;     106964.80;32.758.782;46.530.038;20.000.000
        547.00;     101080.80;43.452.145;46.541.522;20.000.000
        548.00;96.852.800;22.404.761;46.553.207;20.000.000
        549.00;92.884.800;39.188.207;46.564.687;20.000.000
        550.00;89.288.800;17.075.519;46.576.259;20.000.000
        551.00;85.116.800;30.135.693;46.587.808;20.000.000
        552.00;81.972.800;24.102.005;46.599.409;20.000.000
        553.00;78.516.800;24.163.885;46.611.022;20.000.000
        554.00;74.404.800;27.572.611;46.622.486;20.000.000
        555.00;72.200.800;35.976.536;46.634.018;20.000.000
        556.00;68.764.800;38.969.846;46.645.586;20.000.000
        557.00;66.380.800;26.512.890;46.657.185;20.000.000
        558.00;63.744.800;18.041.434;46.668.864;20.000.000
        559.00;61.200.800;29.660.299;46.680.355;20.000.000
        560.00;59.232.800;29.635.114;46.691.910;20.000.000
        561.00;56.928.800;27.129.648;46.703.466;20.000.000
        562.00;54.512.800;24.250.911;46.715.055;20.000.000
        563.00;52.972.800;20.628.352;46.726.534;20.000.000
        564.00;50.900.800;29.266.591;46.738.115;20.000.000
        565.00;49.416.800;20.347.645;46.749.664;20.000.000
        566.00;47.384.800;18.169.082;46.761.324;20.000.000
        567.00;45.656.800;19.085.306;46.772.771;20.000.000
        568.00;44.144.800;33.838.571;46.784.430;20.003.300
        569.00;42.848.800;21.082.273;46.796.084;20.003.300
        570.00;40.436.800;22.479.225;46.807.692;20.003.300
        571.00;39.308.800;15.615.377;46.818.706;20.003.300
        572.00;37.548.800;24.504.331;46.830.675;20.000.000
        573.00;36.044.800;13.665.203;46.842.242;19.990.000
        574.00;35.060.800;21.581.885;46.853.916;19.990.000
        575.00;33.772.800;22.109.224;46.865.469;19.990.000
        576.00;32.544.800;15.381.952;46.877.087;19.990.000
        577.00;31.160.800;21.184.900;46.888.498;19.990.000
        578.00;29.640.800;13.189.221;46.900.176;20.000.000
        579.00;28.736.800;17.602.525;46.911.732;20.000.000
        580.00;27.576.800;16.060.441;46.923.192;20.000.000
        581.00;26.536.800;16.115.693;46.934.836;20.003.300
        582.00;25.292.800;15.706.191;46.946.429;20.003.300
        583.00;24.288.800;16.044.937;46.957.964;20.003.300
        584.00;23.384.800;11.752.257;46.969.399;20.000.000
        585.00;22.316.800;14.213.609;46.980.947;20.000.000
        586.00;21.320.800;12.482.877;46.992.550;20.000.000
        587.00;20.628.800;16.863.373;47.003.969;20.000.000
        588.00;19.516.800;11.748.475;47.015.649;19.990.000
        589.00;18.708.800;13.047.605;47.026.799;19.990.000
        590.00;17.880.800;89.888.820;47.038.639;20.000.000
        591.00;17.188.800;66.613.312;47.050.254;20.000.000
        592.00;16.728.800;77.757.458;47.061.765;20.000.000
        593.00;15.948.800;12.589.943;47.073.012;20.000.000
        594.00;14.904.800;13.232.284;47.084.927;20.000.000
        595.00;14.612.800;13.250.409;47.096.491;20.000.000
        596.00;14.060.800;12.249.263;47.108.026;20.000.000
        597.00;13.476.800;11.426.285;47.119.706;20.000.000
        598.00;13.040.800;71.616.261;47.131.252;20.000.000
        599.00;12.396.800;11.611.489;47.142.787;20.000.000
        600.00;11.908.800;85.956.061;47.154.334;20.000.000
        601.00;11.180.800;13.492.385;47.165.898;20.000.000
        602.00;11.096.800;13.668.455;47.177.468;20.000.000
        603.00;10.472.800;10.767.028;47.189.049;20.000.000
        604.00;10.132.800;13.370.615;47.200.587;20.000.000
        605.00;94.848.000;99.634.889;47.212.226;20.003.300
        606.00;91.128.000;97.807.066;47.223.796;20.003.300
        607.00;88.808.000;75.247.739;47.235.305;20.003.300
        608.00;84.928.000;46.494.922;47.246.836;20.003.300
        609.00;83.048.000;13.419.058;47.258.477;20.000.000
        610.00;78.168.000;94.929.213;47.270.209;20.000.000
        611.00;76.568.000;60.059.230;47.281.664;20.000.000
        612.00;73.128.000;98.711.701;47.293.217;19.990.000
        613.00;69.528.000;74.487.881;47.304.796;19.990.000
        614.00;68.288.000;73.948.931;47.316.314;20.000.000
        615.00;63.888.000;46.494.922;47.327.555;20.000.000
        616.00;62.168.000;10.214.587;47.339.505;20.000.000
        617.00;60.728.000;46.970.440;47.351.019;20.000.000
        618.00;58.488.000;84.126.888;47.362.463;20.000.000
        619.00;55.208.000;60.295.568;47.374.192;20.000.000
        620.00;53.928.000;68.260.937;47.385.670;20.000.000
        621.00;50.328.000;99.786.439;47.397.222;20.000.000
        622.00;50.648.000;60.354.508;47.408.903;20.000.000
        623.00;48.888.000;70.060.291;47.420.482;20.000.000
        624.00;45.728.000;56.819.402;47.432.253;20.000.000
        625.00;44.328.000;64.511.842;47.444.637;20.000.000
        626.00;43.608.000;89.888.820;47.456.165;20.000.000
        627.00;42.128.000;40.353.989;47.467.907;20.000.000
        628.00;40.448.000;77.333.333;47.479.337;20.000.000
        629.00;38.968.000;78.304.250;47.490.912;20.003.300
        630.00;36.048.000;73.078.345;47.502.472;20.003.300
        631.00;35.568.000;80.044.432;47.514.068;20.003.300
        632.00;35.368.000;57.642.577;47.525.605;20.000.000
        633.00;32.688.000;81.497.103;47.537.371;20.000.000
        634.00;30.208.000;55.297.177;47.549.781;20.000.000
        635.00;30.288.000;62.196.820;47.561.324;20.000.000
        636.00;30.208.000;43.410.188;47.572.929;20.000.000
        637.00;27.688.000;53.015.721;47.584.495;20.000.000
        638.00;28.448.000;43.898.874;47.595.626;20.000.000
        639.00;26.128.000;59.269.629;47.607.471;20.000.000
        640.00;24.968.000;61.809.744;47.619.102;20.000.000
        641.00;24.008.000;59.104.427;47.630.643;20.000.000
        642.00;24.408.000;40.987.803;47.642.232;20.000.000
        643.00;22.488.000;45.431.267;47.653.636;20.000.000
        644.00;21.784.000;66.946.081;47.665.282;20.000.000
        645.00;21.584.000;42.499.673;47.707.426;20.000.000
        646.00;20.744.000;38.389.813;47.718.884;20.000.000
        647.00;20.184.000;34.279.894;47.730.480;20.000.000
        648.00;19.664.000;60.575.022;47.742.036;20.000.000
        649.00;18.704.000;35.276.684;47.753.279;20.000.000
        650.00;18.344.000;71.913.528;47.765.225;20.000.000
