        555.00;     118512.00;31.160.088;16.147.742;20.003.300
        556.00;     113728.00;25.471.902;16.159.414;20.003.300
        557.00;     109500.00;40.688.519;16.170.785;20.000.000
        558.00;     104932.00;34.666.923;16.182.454;20.003.300
        559.00;     100864.00;24.178.595;16.194.117;20.003.300
        560.00;96.588.000;50.540.369;16.205.619;20.003.300
        561.00;93.012.000;35.034.206;16.217.083;20.003.300
        562.00;89.900.000;35.288.021;16.228.666;20.000.000
        563.00;86.056.000;27.514.521;16.240.229;20.000.000
        564.00;82.576.000;38.589.348;16.251.849;20.000.000
        565.00;80.160.000;34.615.347;16.263.453;20.003.300
        566.00;76.808.000;29.070.336;16.274.943;20.003.300
        567.00;74.540.000;29.134.172;16.286.404;20.003.300
        568.00;71.160.000;28.088.748;16.298.049;20.000.000
        569.00;68.732.000;32.578.384;16.309.649;20.003.300
        570.00;66.168.000;22.301.370;16.321.205;20.003.300
        571.00;63.928.000;34.325.501;16.332.812;20.003.300
        572.00;60.812.000;19.395.761;16.344.395;20.003.300
        573.00;58.492.000;24.607.497;16.355.934;20.003.300
        574.00;56.620.000;23.853.255;16.367.438;20.003.300
        575.00;54.364.000;21.544.373;16.379.018;20.003.300
        576.00;51.832.000;25.839.161;16.390.584;20.003.300
        577.00;50.116.000;11.752.257;16.401.737;20.003.300
        578.00;47.836.000;18.061.131;16.413.608;20.003.300
        579.00;46.144.000;24.594.128;16.425.118;20.003.300
        580.00;43.888.000;15.223.374;16.436.713;20.003.300
        581.00;41.892.000;25.840.881;16.448.392;20.003.300
        582.00;40.472.000;17.806.865;16.459.952;20.003.300
        583.00;38.828.000;15.109.085;16.471.532;20.003.300
        584.00;37.132.000;18.037.492;16.483.050;20.003.300
        585.00;35.168.000;25.618.049;16.494.727;20.003.300
        586.00;34.032.000;19.639.416;16.506.178;20.003.300
        587.00;32.488.000;19.227.758;16.517.787;20.003.300
        588.00;31.084.000;19.029.334;16.529.201;20.003.300
        589.00;29.984.000;19.796.296;16.540.940;20.003.300
        590.00;28.304.000;18.322.542;16.552.359;20.003.300
        591.00;27.348.000;13.676.257;16.563.623;20.003.300
        592.00;26.136.000;14.075.353;16.575.633;20.006.600
        593.00;24.600.000;11.623.731;16.587.088;20.003.300
        594.00;24.004.000;14.179.171;16.598.508;20.003.300
        595.00;22.908.000;15.618.223;16.608.840;20.003.300
        596.00;21.536.000;10.900.764;16.620.694;20.003.300
        597.00;20.800.000;15.202.339;16.632.226;20.003.300
        598.00;19.952.000;19.882.320;16.643.781;20.003.300
        599.00;19.068.000;16.536.021;16.655.503;20.003.300
        600.00;18.136.000;15.051.910;16.667.005;20.003.300
        601.00;17.504.000;16.233.847;16.678.555;20.003.300
        602.00;16.744.000;11.853.926;16.690.016;20.003.300
        603.00;16.256.000;12.735.951;16.701.701;20.003.300
        604.00;15.396.000;77.390.783;16.713.286;20.003.300
        605.00;14.316.000;12.065.746;16.724.701;20.003.300
        606.00;13.668.000;11.985.918;16.736.362;20.006.600
        607.00;13.256.000;15.413.702;16.747.831;20.010.000
        608.00;12.892.000;12.494.265;16.759.510;20.010.000
        609.00;12.236.000;11.492.220;16.770.989;20.006.600
        610.00;11.812.000;71.566.597;16.782.482;20.006.600
        611.00;11.380.000;65.929.255;16.794.004;20.003.300
        612.00;10.768.000;10.203.267;16.805.645;20.003.300
        613.00;10.296.000;10.900.764;16.817.208;20.003.300
        614.00;10.148.000;11.455.033;16.828.763;20.006.600
        615.00;98.560.000;10.835.333;16.840.302;20.003.300
        616.00;93.560.000;88.332.704;16.851.934;20.003.300
        617.00;89.600.000;13.131.810;16.863.429;20.003.300
        618.00;85.800.000;79.610.161;16.875.006;20.003.300
        619.00;82.440.000;99.322.147;16.886.580;20.003.300
        620.00;79.680.000;78.610.149;16.897.998;20.003.300
        621.00;76.080.000;67.934.609;16.908.391;20.003.300
        622.00;74.320.000;65.537.097;16.920.385;20.003.300
        623.00;69.400.000;91.457.337;16.931.876;20.003.300
        624.00;66.760.000;80.982.851;16.943.235;20.003.300
        625.00;64.560.000;78.247.471;16.954.484;20.003.300
        626.00;62.440.000;57.022.413;16.966.471;20.003.300
        627.00;59.720.000;62.836.649;16.977.970;20.003.300
        628.00;57.840.000;54.061.693;16.989.548;20.003.300
        629.00;54.320.000;35.175.749;17.001.148;20.003.300
        630.00;52.880.000;90.391.740;17.012.690;20.003.300
        631.00;51.520.000;56.819.402;17.024.205;20.003.300
        632.00;48.760.000;55.441.661;17.035.575;20.003.300
        633.00;46.080.000;75.141.348;17.047.139;20.003.300
        634.00;44.880.000;85.541.413;17.058.671;20.006.600
        635.00;43.480.000;71.566.597;17.070.174;20.006.600
        636.00;41.760.000;54.061.693;17.080.831;20.006.600
        637.00;39.640.000;50.754.310;17.092.229;20.003.300
        638.00;37.760.000;84.158.580;17.103.796;20.006.600
        639.00;36.320.000;54.585.305;17.115.540;20.006.600
        640.00;35.200.000;44.221.664;17.127.077;20.003.300
        641.00;33.800.000;70.111.023;17.138.235;20.006.600
        642.00;32.240.000;54.061.693;17.150.256;20.006.600
        643.00;31.400.000;79.833.159;17.161.749;20.006.600
        644.00;29.128.000;63.512.029;17.173.151;20.003.300
        645.00;29.408.000;44.141.188;17.215.245;20.003.300
        646.00;26.528.000;73.321.211;17.226.885;20.006.600
        647.00;27.528.000;53.814.496;17.238.626;20.006.600
        648.00;25.328.000;60.575.022;17.250.304;20.006.600
        649.00;24.368.000;58.057.443;17.262.713;20.006.600
        650.00;24.008.000;37.261.836;17.274.240;20.010.000
