        632.00;19.784.000;67.475.098;59.035.046;19.990.000
        633.00;19.384.000;66.412.850;59.046.762;20.000.000
        634.00;18.624.000;66.719.979;59.058.220;20.000.000
        635.00;18.224.000;41.397.799;59.069.825;20.003.300
        636.00;18.384.000;46.110.977;59.081.375;20.003.300
        637.00;17.944.000;54.012.344;59.092.918;20.003.300
        638.00;16.224.000;36.368.485;59.104.529;20.000.000
        639.00;14.904.000;45.975.839;59.116.091;20.000.000
        640.00;14.864.000;38.643.671;59.127.614;20.000.000
        641.00;15.344.000;44.939.465;59.139.517;20.000.000
        642.00;13.264.000;44.221.664;59.151.864;20.000.000
        643.00;13.024.000;49.243.161;59.163.316;20.000.000
        644.00;12.928.000;24.729.649;59.174.888;20.000.000
        645.00;12.448.000;32.768.549;59.217.043;20.000.000
        646.00;12.128.000;40.966.111;59.228.538;20.000.000
        647.00;11.728.000;35.377.331;59.240.039;20.000.000
        648.00;11.248.000;53.399.958;59.251.642;20.000.000
        649.00;10.608.000;41.654.665;59.262.866;20.000.000
        650.00;10.328.000;53.814.496;59.274.815;20.000.000
