        490.00;     228299.20;49.984.175;59.540.289;19.990.000
        491.00;     264331.20;42.210.899;59.554.875;19.990.000
        492.00;     299391.20;75.848.856;59.566.314;19.990.000
        493.00;     337255.20;65.623.979;59.577.904;19.990.000
        494.00;     365831.20;86.866.334;59.589.591;19.990.000
        495.00;     386391.20;62.403.561;59.601.116;20.000.000
        496.00;     401995.20;59.275.028;59.612.629;20.000.000
        497.00;     410091.20;63.786.310;59.624.262;20.000.000
        498.00;     413079.20;84.903.187;59.635.994;20.000.000
        499.00;     408171.20;96.015.184;59.647.447;20.000.000
        500.00;     402251.20;86.107.323;59.659.095;20.000.000
        501.00;     391855.20;11.070.048;59.670.669;20.000.000
        502.00;     379519.20;79.755.292;59.682.131;20.000.000
        503.00;     368675.20;44.887.217;59.693.747;20.000.000
        504.00;     354799.20;75.299.816;59.705.403;20.000.000
        505.00;     344175.20;63.203.516;59.716.901;20.000.000
        506.00;     331571.20;70.341.895;59.728.484;20.000.000
        507.00;     324807.20;35.126.438;59.739.914;20.000.000
        508.00;     315719.20;55.268.396;59.751.538;20.000.000
        509.00;     309183.20;43.705.886;59.763.159;20.000.000
        510.00;     304767.20;64.531.818;59.774.670;20.000.000
        511.00;     301463.20;63.055.390;59.786.117;20.000.000
        512.00;     296139.20;67.603.550;59.797.665;20.000.000
        513.00;     295147.20;80.427.745;59.809.234;20.000.000
        514.00;     292515.20;66.655.466;59.820.789;20.000.000
        515.00;     290539.20;47.105.744;59.832.336;20.000.000
        516.00;     289347.20;53.306.660;59.843.937;20.000.000
        517.00;     287783.20;50.397.354;59.855.400;20.000.000
        518.00;     287023.20;76.166.951;59.867.096;20.000.000
        519.00;     285831.20;52.555.833;59.878.578;20.000.000
        520.00;     283531.20;50.929.843;59.890.118;20.000.000
        521.00;     282251.20;52.571.898;59.901.661;20.000.000
        522.00;     279511.20;48.915.165;59.913.304;20.000.000
        523.00;     277627.20;69.356.406;59.924.819;20.000.000
        524.00;     274535.20;44.072.869;59.936.477;20.000.000
        525.00;     271067.20;66.367.328;59.948.215;20.000.000
        526.00;     266039.20;72.949.419;59.960.714;20.000.000
        527.00;     261263.20;59.186.935;59.972.128;20.000.000
        528.00;     255027.20;41.948.116;59.983.740;20.000.000
        529.00;     250215.20;66.746.752;59.995.264;20.000.000
        530.00;     243875.20;41.224.804;60.006.931;20.000.000
        531.00;     237355.20;74.377.535;60.018.497;20.000.000
        532.00;     230007.20;42.202.686;60.029.967;20.000.000
        533.00;     224175.20;10.059.918;60.041.489;20.000.000
        534.00;     216187.20;42.969.757;60.052.010;20.000.000
        535.00;     209411.20;47.900.638;60.063.710;20.000.000
        536.00;     201671.20;33.019.590;60.075.236;20.000.000
        537.00;     194919.20;64.547.795;60.086.796;20.000.000
        538.00;     187303.20;46.031.680;60.098.291;20.000.000
        539.00;     180535.20;30.451.710;60.110.039;20.000.000
        540.00;     172171.20;45.279.183;60.121.534;20.000.000
        541.00;     165871.20;52.138.107;60.133.135;20.000.000
        542.00;     159019.20;32.886.607;60.144.719;20.000.000
        543.00;     152655.20;30.146.605;60.156.274;20.000.000
        544.00;     145591.20;36.648.238;60.167.853;20.000.000
        545.00;     139979.20;46.543.838;60.179.378;20.000.000
        546.00;     133415.20;40.120.042;60.190.945;20.000.000
        547.00;     128899.20;42.419.283;60.202.464;20.003.300
        548.00;     123035.20;44.652.933;60.214.134;20.003.300
        549.00;     118203.20;25.579.158;60.225.333;20.003.300
        550.00;     113219.20;38.541.406;60.237.148;20.000.000
        551.00;     108583.20;46.089.575;60.248.885;20.000.000
        552.00;     103711.20;31.374.158;60.260.427;20.000.000
        553.00;     100803.20;39.463.964;60.272.016;20.000.000
        554.00;96.775.200;30.938.218;60.283.578;20.000.000
        555.00;93.163.200;25.786.818;60.295.130;19.990.000
        556.00;89.139.200;30.215.816;60.306.735;20.000.000
        557.00;86.511.200;38.539.792;60.318.237;20.000.000
        558.00;83.079.200;17.918.829;60.329.827;20.000.000
        559.00;80.219.200;23.946.607;60.341.419;20.000.000
        560.00;77.751.200;41.860.934;60.352.886;20.003.300
        561.00;74.567.200;32.470.157;60.364.627;20.003.300
        562.00;72.087.200;21.756.225;60.377.019;20.003.300
        563.00;69.711.200;24.595.935;60.388.629;20.003.300
        564.00;67.711.200;29.214.608;60.400.140;20.000.000
        565.00;65.107.200;26.161.889;60.411.686;20.000.000
        566.00;63.647.200;35.788.266;60.423.323;20.000.000
        567.00;61.139.200;15.270.014;60.434.861;20.000.000
        568.00;59.099.200;17.238.716;60.445.996;20.000.000
        569.00;57.503.200;22.017.771;60.457.546;20.000.000
        570.00;55.851.200;20.187.565;60.469.467;20.000.000
        571.00;53.915.200;14.566.934;60.480.924;20.000.000
        572.00;51.123.200;21.268.234;60.492.553;20.000.000
        573.00;50.371.200;29.085.010;60.504.074;20.000.000
        574.00;48.763.200;25.355.780;60.515.680;20.000.000
        575.00;46.727.200;22.281.033;60.526.813;20.000.000
        576.00;45.155.200;14.603.500;60.538.557;20.000.000
        577.00;43.751.200;21.228.492;60.550.358;20.000.000
        578.00;41.967.200;15.064.307;60.561.660;20.000.000
        579.00;40.863.200;22.090.320;60.573.243;20.000.000
        580.00;39.155.200;27.628.005;60.584.830;20.000.000
        581.00;37.851.200;25.800.603;60.596.474;20.000.000
        582.00;36.495.200;20.929.936;60.607.958;20.000.000
        583.00;35.123.200;22.096.355;60.619.357;20.000.000
        584.00;34.131.200;16.993.594;60.630.907;20.000.000
        585.00;32.923.200;17.201.550;60.642.506;20.000.000
        586.00;31.771.200;19.679.205;60.654.082;20.000.000
        587.00;30.767.200;12.553.884;60.665.596;20.000.000
        588.00;29.247.200;19.895.281;60.677.207;20.000.000
        589.00;28.691.200;13.415.745;60.688.835;20.000.000
        590.00;27.559.200;14.679.388;60.700.325;20.000.000
        591.00;26.947.200;19.294.213;60.711.929;20.000.000
        592.00;25.879.200;20.759.362;60.723.474;20.000.000
        593.00;24.855.200;19.632.626;60.735.041;20.003.300
        594.00;23.971.200;15.367.498;60.746.590;20.003.300
