        627.00;13.280.000;31.552.426;31.409.480;20.000.000
        628.00;13.280.000;32.110.919;31.421.027;20.000.000
        629.00;96.800.000;27.616.420;31.432.733;20.000.000
        630.00;14.080.000;32.000.000;31.443.702;20.000.000
        631.00;11.280.000;20.869.968;31.454.490;20.000.000
        632.00;10.480.000;29.242.283;31.466.081;20.000.000
        633.00;11.280.000;18.135.294;31.478.037;20.000.000
        634.00;72.800.000;24.037.009;31.490.474;20.000.000
        635.00;96.800.000;35.502.739;31.501.989;20.000.000
        636.00;11.680.000;33.836.207;31.513.590;20.000.000
        637.00;10.880.000;25.438.379;31.525.192;20.000.000
        638.00;64.800.000;16.918.103;31.536.662;20.000.000
        639.00;72.800.000;24.765.567;31.548.179;20.000.000
        640.00;96.800.000;25.612.497;31.559.874;20.000.000
        641.00;92.800.000;22.310.934;31.571.466;20.000.000
        642.00;10.080.000;20.483.055;31.583.062;20.000.000
        643.00;96.800.000;28.875.210;31.594.552;20.000.000
        644.00;72.800.000;19.821.425;31.606.141;20.000.000
        645.00;10.880.000;29.089.899;31.648.149;20.003.300
        646.00;72.800.000;33.226.495;31.659.889;20.003.300
        647.00;68.800.000;27.840.817;31.672.307;20.000.000
        648.00;10.480.000;19.275.776;31.683.974;20.000.000
        649.00;84.800.000;39.642.850;31.696.009;20.000.000
        650.00;48.800.000;23.132.469;31.708.042;20.000.000
