        490.00;37.368.800;27.386.615;19.696.559;20.010.000
        491.00;49.776.800;24.994.577;19.710.844;20.013.300
        492.00;65.404.800;25.757.847;19.722.786;20.026.600
        493.00;83.484.800;32.903.900;19.733.896;20.013.300
        494.00;     103940.80;21.591.768;19.745.864;20.013.300
        495.00;     125748.80;36.647.025;19.757.008;20.013.300
        496.00;     144300.80;51.447.319;19.768.999;20.013.300
        497.00;     164852.80;36.635.381;19.780.556;20.013.300
        498.00;     179232.80;59.152.684;19.792.015;20.013.300
        499.00;     191468.80;35.373.311;19.803.651;20.010.000
        500.00;     200264.80;41.855.837;19.815.126;20.010.000
        501.00;     206764.80;34.502.174;19.826.756;20.010.000
        502.00;     208452.80;50.662.456;19.838.288;20.013.300
        503.00;     210508.80;53.026.450;19.849.874;20.013.300
        504.00;     209284.80;42.239.529;19.861.355;20.010.000
        505.00;     207368.80;44.359.942;19.872.881;20.010.000
        506.00;     205252.80;38.716.290;19.884.420;20.013.300
        507.00;     202236.80;65.191.138;19.895.998;20.010.000
        508.00;     199832.80;45.482.304;19.907.694;20.010.000
        509.00;     198284.80;64.756.638;19.919.123;20.013.300
        510.00;     196608.80;43.473.415;19.930.752;20.013.300
        511.00;     196348.80;67.501.967;19.942.178;20.013.300
        512.00;     193448.80;55.686.264;19.953.742;20.013.300
        513.00;     193600.80;59.617.894;19.965.269;20.013.300
        514.00;     192476.80;54.457.486;19.976.904;20.013.300
        515.00;     192444.80;47.940.704;19.988.633;20.013.300
        516.00;     191252.80;53.548.898;20.000.101;20.013.300
        517.00;     191096.80;52.557.862;20.011.517;20.013.300
        518.00;     189636.80;24.518.836;20.023.270;20.013.300
        519.00;     189588.80;49.380.878;20.034.743;20.013.300
        520.00;     188196.80;28.966.187;20.046.282;20.013.300
        521.00;     188376.80;38.334.435;20.057.832;20.013.300
        522.00;     187248.80;60.620.349;20.069.551;20.013.300
        523.00;     184412.80;71.508.943;20.081.044;20.013.300
        524.00;     182288.80;34.643.325;20.092.200;20.013.300
        525.00;     180492.80;35.934.756;20.104.065;20.013.300
        526.00;     176952.80;33.001.279;20.115.727;20.013.300
        527.00;     174752.80;39.169.376;20.127.313;20.013.300
        528.00;     169944.80;44.053.503;20.138.846;20.013.300
        529.00;     167124.80;42.824.707;20.149.994;20.013.300
        530.00;     162532.80;34.211.369;20.161.980;20.026.600
        531.00;     158284.80;43.287.155;20.173.664;20.026.600
        532.00;     153336.80;33.609.787;20.185.101;20.013.300
        533.00;     148604.80;39.597.980;20.196.732;20.026.600
        534.00;     143528.80;50.857.360;20.208.267;20.026.600
        535.00;     138672.80;35.018.979;20.219.899;20.026.600
        536.00;     133448.80;30.865.731;20.231.324;20.026.600
        537.00;     128292.80;20.842.691;20.243.004;20.026.600
        538.00;     123992.80;24.491.631;20.254.599;20.026.600
        539.00;     118996.80;41.572.641;20.266.084;20.026.600
        540.00;     113508.80;34.051.986;20.277.736;20.026.600
        541.00;     108988.80;65.184.047;20.289.209;20.026.600
        542.00;     104116.80;43.286.333;20.299.693;20.026.600
        543.00;     100180.80;29.845.230;20.311.288;20.026.600
        544.00;95.608.800;22.106.409;20.322.821;20.020.000
        545.00;91.244.800;31.166.934;20.334.362;20.020.000
        546.00;87.044.800;35.322.011;20.345.925;20.020.000
        547.00;83.212.800;30.896.530;20.357.465;20.026.600
        548.00;79.352.800;41.346.450;20.369.063;20.026.600
        549.00;76.200.800;32.651.425;20.380.785;20.020.000
        550.00;72.652.800;23.398.386;20.392.424;20.020.000
        551.00;69.604.800;21.908.902;20.403.976;20.026.600
        552.00;66.608.800;31.374.158;20.415.622;20.020.000
        553.00;62.980.800;32.045.523;20.427.104;20.020.000
        554.00;61.012.800;26.638.652;20.438.714;20.020.000
        555.00;58.792.800;27.018.019;20.450.075;20.020.000
        556.00;56.192.800;29.029.028;20.460.601;20.020.000
        557.00;54.040.800;19.224.521;20.471.795;20.020.000
        558.00;52.360.800;28.655.502;20.483.716;20.020.000
        559.00;50.128.800;30.483.219;20.495.391;20.020.000
        560.00;48.124.800;12.220.202;20.507.068;20.020.000
        561.00;46.144.800;18.716.600;20.518.675;20.020.000
        562.00;44.472.800;16.022.762;20.530.125;20.020.000
        563.00;42.884.800;18.997.076;20.541.543;20.020.000
        564.00;41.564.800;20.954.978;20.553.204;20.020.000
        565.00;40.012.800;20.394.335;20.563.701;20.020.000
        566.00;38.548.800;21.918.637;20.575.366;20.020.000
        567.00;36.984.800;15.028.861;20.586.859;20.020.000
        568.00;35.692.800;98.305.646;20.598.406;20.020.000
