        573.00;46.160.000;56.897.569;56.124.065;20.000.000
        574.00;43.760.000;39.305.075;56.135.738;20.000.000
        575.00;44.160.000;33.625.387;56.147.207;20.000.000
        576.00;42.560.000;52.255.781;56.158.627;20.000.000
        577.00;38.160.000;26.025.628;56.169.169;20.000.000
        578.00;42.160.000;40.022.216;56.180.870;20.000.000
        579.00;38.160.000;26.699.979;56.192.316;20.000.000
        580.00;39.760.000;13.920.409;56.203.953;20.000.000
        581.00;41.360.000;21.705.094;56.215.568;20.000.000
        582.00;37.360.000;31.126.980;56.227.026;20.000.000
        583.00;35.360.000;30.404.678;56.238.775;20.000.000
        584.00;37.360.000;26.161.889;56.250.233;20.000.000
        585.00;36.560.000;36.295.087;56.261.836;20.000.000
        586.00;28.560.000;27.357.713;56.273.331;20.000.000
        587.00;33.360.000;22.509.257;56.284.477;20.000.000
        588.00;28.160.000;19.595.918;56.296.388;20.000.000
        589.00;33.360.000;40.987.803;56.307.973;20.000.000
        590.00;31.760.000;29.484.459;56.319.529;20.000.000
        591.00;29.360.000;20.000.000;56.331.095;20.000.000
        592.00;30.960.000;29.484.459;56.342.666;20.003.300
        593.00;31.360.000;34.769.079;56.354.215;20.003.300
        594.00;29.760.000;33.836.207;56.365.777;20.003.300
        595.00;28.160.000;29.694.743;56.377.245;20.000.000
        596.00;25.360.000;36.878.178;56.388.990;19.990.000
        597.00;25.760.000;17.074.998;56.401.494;19.990.000
        598.00;30.560.000;35.677.568;56.412.945;20.000.000
        599.00;25.360.000;26.161.889;56.424.537;20.000.000
        600.00;18.160.000;32.687.068;56.436.104;20.000.000
        601.00;28.160.000;37.617.963;56.447.667;20.000.000
        602.00;26.960.000;38.850.139;56.459.218;20.000.000
        603.00;25.760.000;37.806.525;56.470.749;20.000.000
        604.00;25.760.000;31.664.912;56.482.526;20.000.000
        605.00;24.160.000;33.092.463;56.495.032;20.000.000
        606.00;22.560.000;50.876.757;56.506.435;20.000.000
        607.00;23.360.000;20.655.911;56.518.126;20.000.000
        608.00;26.160.000;20.698.900;56.529.835;20.000.000
        609.00;26.560.000;46.875.722;56.541.291;20.000.000
        610.00;21.360.000;44.721.360;56.552.869;20.003.300
        611.00;24.560.000;40.463.976;56.564.290;20.003.300
        612.00;28.160.000;42.499.673;56.575.964;20.000.000
        613.00;19.760.000;25.612.497;56.587.509;20.000.000
        614.00;20.560.000;42.184.779;56.599.072;20.000.000
        615.00;16.960.000;26.799.668;56.610.591;20.000.000
        616.00;16.560.000;23.888.630;56.622.136;20.000.000
        617.00;18.560.000;20.483.055;56.633.716;20.000.000
        618.00;24.960.000;23.247.461;56.645.330;20.000.000
        619.00;21.760.000;27.455.014;56.656.782;19.990.000
        620.00;18.960.000;24.184.476;56.668.453;19.990.000
        621.00;22.560.000;34.149.996;56.680.203;20.000.000
        622.00;22.560.000;38.087.618;56.691.682;20.000.000
        623.00;15.760.000;33.967.305;56.703.266;20.000.000
        624.00;16.160.000;30.868.898;56.714.422;20.000.000
        625.00;18.160.000;23.132.469;56.726.300;20.003.300
        626.00;16.160.000;33.092.463;56.737.938;20.000.000
        627.00;15.360.000;31.552.426;56.749.376;20.000.000
        628.00;14.960.000;17.333.333;56.760.676;20.000.000
        629.00;16.560.000;39.575.526;56.772.512;20.000.000
        630.00;18.160.000;35.301.873;56.784.156;20.000.000
        631.00;20.160.000;29.694.743;56.795.711;20.000.000
        632.00;13.760.000;38.273.867;56.807.267;20.000.000
        633.00;10.960.000;19.275.776;56.818.851;20.000.000
        634.00;14.560.000;30.868.898;56.830.336;20.000.000
        635.00;14.160.000;27.357.713;56.841.906;20.000.000
        636.00;10.960.000;20.176.995;56.853.566;20.000.000
        637.00;14.160.000;21.540.659;56.865.028;20.000.000
        638.00;15.760.000;17.333.333;56.876.644;20.000.000
        639.00;13.360.000;21.705.094;56.888.206;20.000.000
        640.00;17.760.000;24.729.649;56.899.751;20.000.000
        641.00;16.960.000;32.221.456;56.911.192;20.000.000
        642.00;13.760.000;24.000.000;56.922.746;20.000.000
        643.00;15.360.000;27.325.202;56.934.355;20.000.000
        644.00;14.080.000;22.939.534;56.945.935;20.000.000
        645.00;68.800.000;27.455.014;56.987.911;20.000.000
        646.00;11.280.000;28.126.697;56.999.561;20.000.000
        647.00;10.080.000;34.149.996;57.011.079;20.000.000
        648.00;84.800.000;26.532.998;57.022.776;20.003.300
        649.00;12.080.000;28.627.881;57.035.180;20.000.000
        650.00;96.800.000;24.908.722;57.046.730;20.000.000
