Time;Iteration;Ratio;GPolarization;I1;I2;RatioStdError;GPolarizationStdError;I1StdError;I2StdError;RealTime;RealTemperature
279.06;1;4,2769213;0.62099113;264546.4;61854.4;0,010782589;0,001199058;302,01429;139,03729;926,96027;19,61
285.05;1;4,2816467;0.62133022;265138.4;61924.4;0,013165862;0,001619927;419,35389;163,29437;932,95131;19,61
291.04;1;4,3086721;0.62325795;266148.4;61770.4;0,012738515;0,001294964;319,40043;166,90117;938,93726;19,61
297.04;1;4,3132699;0.62358396;264284.4;61272.4;0,013106048;0,001468251;370,439;165,18634;944,94095;19,6133
303.02;1;4,2724884;0.62067247;264024.4;61796.4;0,012036489;0,001568648;409,19407;145,38153;950,91524;19,6266
309;1;4,278723;0.62112049;264144.4;61734.4;0,014257862;0,001691922;432,75835;179,13476;956,90301;19,62
314.99;1;4,2790441;0.62114353;264780.4;61878.4;0,015691388;0,001437711;337,4739;212,76327;962,89286;19,62
320.97;1;4,247833;0.61889031;264242.4;62206.4;0,014393301;0,001717894;440,12343;183,55553;968,87482;19,6333
326.96;1;4,2549795;0.6194086;264210.4;62094.4;0,014358341;0,001730586;444,36969;181,65554;974,85513;19,6333
332.95;1;4,2510639;0.6191248;264528.4;62226.4;0,013073595;0,001528982;390,17918;167,92229;980,85196;19,6366
338.94;1;4,2642587;0.62007946;264880.4;62116.4;0,012598445;0,001560245;404,11853;157,15564;986,83834;19,63
344.94;1;4,2494474;0.61900752;263756.4;62068.4;0,015864837;0,001748106;437,5518;207,59221;992,84433;19,64
350.91;1;4,2834471;0.62145926;264290.4;61700.4;0,017634715;0,001463339;324,62318;242,44848;998,81653;19,6433
356.9;1;4,2807674;0.62126717;264450.4;61776.4;0,015397036;0,001765433;448,23772;195,97798;1004,8005;19,6433
362.91;1;4,235436;0.61798788;263420.4;62194.4;0,016519865;0,001600288;381,78831;225,21288;1010,8162;19,6466
368.9;1;4,2715636;0.62060592;265086.4;62058.4;0,0167834;0,001383794;305,99071;233,07374;1016,7979;19,65
377.85;1;4,2611748;0.61985677;265856.4;62390.4;0,011054112;0,001619287;433,90491;125,80352;1025,7529;19,65
383.95;1;4,2558177;0.6194693;263130.4;61828.4;0,016172457;0,001739885;431,3787;211,96375;1031,8512;19,6533
389.93;1;4,275525;0.62089081;264186.4;61790.4;0,018807763;0,00151129;327,33823;260,80685;1037,8351;19,6666
395.95;1;4,2472661;0.61884914;264572.4;62292.4;0,014198843;0,001465655;360,25108;190,19049;1043,851;19,6666
401.93;1;4,2520078;0.61919325;263022.4;61858.4;0,014696005;0,001374326;322,73307;199,87154;1049,8316;19,66
407.93;1;4,2550379;0.61941283;264954.4;62268.4;0,014774827;0,001311985;302,50185;204,19341;1055,8285;19,66
413.91;1;4,2741953;0.62079523;265104.4;62024.4;0,018832775;0,002077606;523,17955;244,34445;1061,8107;19,6733
