
[Data]
     Reference	        480.00	     38424.000	     205.80033	     1444.0761	     19.730000
     Reference	        481.00	     37712.000	     166.29826	     1445.5486	     19.730000
     Reference	        482.00	     36376.000	     211.84481	     1446.6946	     19.730000
     Reference	        483.00	     35876.000	     148.04804	     1447.8587	     19.730000
     Reference	        484.00	     34876.000	     114.45717	     1449.0179	     19.730000
     Reference	        485.00	     34056.000	     122.08558	     1450.1532	     19.730000
     Reference	        486.00	     33412.000	     256.61385	     1451.3163	     19.730000
     Reference	        487.00	     32896.000	     244.70935	     1452.4949	     19.730000
     Reference	        488.00	     32224.000	     217.72153	     1453.6451	     19.730000
     Reference	        489.00	     32360.000	     210.56538	     1454.7854	     19.730000
     Reference	        490.00	     31244.000	     170.48428	     1455.9590	     19.730000
     Reference	        491.00	     30584.000	     102.62337	     1457.1196	     19.730000
     Reference	        492.00	     29908.000	     182.14036	     1458.2658	     19.730000
     Reference	        493.00	     29304.000	     165.48380	     1459.4243	     19.730000
     Reference	        494.00	     28176.000	     222.32709	     1460.5947	     19.730000
     Reference	        495.00	     27408.000	     93.104481	     1461.7488	     19.733300
     Reference	        496.00	     26364.000	     166.04685	     1462.9029	     19.733300
     Reference	        497.00	     25444.000	     165.83258	     1464.0249	     19.733300
     Reference	        498.00	     24920.000	     95.405567	     1465.2082	     19.733300
     Reference	        499.00	     23720.000	     99.777530	     1466.3822	     19.733300
     Reference	        500.00	     22832.000	     143.82706	     1467.5292	     19.733300
     Reference	        501.00	     21708.000	     193.31494	     1468.6887	     19.733300
     Reference	        502.00	     20572.000	     149.31548	     1469.8380	     19.733300
     Reference	        503.00	     19308.000	     134.93043	     1471.0012	     19.733300
     Reference	        504.00	     18556.000	     141.66627	     1472.1440	     19.733300
     Reference	        505.00	     17436.000	     126.27307	     1473.2705	     19.733300
     Reference	        506.00	     16524.000	     159.38214	     1474.4234	     19.730000
     Reference	        507.00	     15792.000	     132.50409	     1475.6210	     19.730000
     Reference	        508.00	     14672.000	     120.26637	     1476.7656	     19.733300
     Reference	        509.00	     13700.000	     98.747714	     1477.9341	     19.733300
     Reference	        510.00	     13540.000	     128.47827	     1479.1019	     19.733300
     Reference	        511.00	     12680.000	     105.99790	     1480.2506	     19.733300
     Reference	        512.00	     12264.000	     80.044432	     1481.4019	     19.733300
     Reference	        513.00	     11420.000	     128.75472	     1482.5219	     19.733300
     Reference	        514.00	     10964.000	     71.665891	     1483.7119	     19.733300
     Reference	        515.00	     10512.000	     88.403117	     1484.8634	     19.733300
     Reference	        516.00	     10004.000	     98.423123	     1486.0320	     19.746600
     Reference	        517.00	     9532.0000	     66.412850	     1487.1710	     19.746600
     Reference	        518.00	     8880.0000	     100.84091	     1488.3552	     19.746600
     Reference	        519.00	     8652.0000	     88.854438	     1489.4979	     19.746600
     Reference	        520.00	     8176.0000	     86.861320	     1490.6636	     19.746600
     Reference	        521.00	     7712.0000	     81.278670	     1491.8085	     19.746600
     Reference	        522.00	     7564.0000	     74.344543	     1492.9777	     19.746600
     Reference	        523.00	     7028.0000	     75.671806	     1494.1320	     19.746600
     Reference	        524.00	     6664.0000	     87.676172	     1495.2765	     19.746600
     Reference	        525.00	     6520.0000	     63.944420	     1496.4332	     19.746600
     Reference	        526.00	     6008.0000	     79.061158	     1497.5901	     19.746600
     Reference	        527.00	     5880.0000	     64.221838	     1498.7577	     19.746600
     Reference	        528.00	     5688.0000	     85.333333	     1499.9013	     19.746600
     Reference	        529.00	     5552.0000	     71.255409	     1501.0671	     19.746600
     Reference	        530.00	     5452.0000	     96.526335	     1502.2362	     19.740000
     Reference	        531.00	     5192.0000	     54.585305	     1503.3884	     19.740000
     Reference	        532.00	     4940.0000	     110.79511	     1504.5689	     19.740000
     Reference	        533.00	     4852.0000	     50.614008	     1505.8140	     19.740000
     Reference	        534.00	     4800.0000	     66.131183	     1506.9751	     19.740000
     Reference	        535.00	     4732.0000	     55.313249	     1508.1390	     19.740000
     Reference	        536.00	     4584.0000	     84.999346	     1509.2831	     19.740000
     Reference	        537.00	     4448.0000	     63.048482	     1510.3994	     19.740000
     Reference	        538.00	     4456.0000	     65.101630	     1511.5896	     19.740000
     Reference	        539.00	     4244.0000	     54.143841	     1512.7421	     19.740000
     Reference	        540.00	     4268.0000	     53.015721	     1513.8520	     19.740000
     Reference	        541.00	     4240.0000	     91.990338	     1515.0504	     19.740000
     Reference	        542.00	     4152.0000	     89.799777	     1516.2100	     19.740000
     Reference	        543.00	     4152.0000	     56.819402	     1517.3589	     19.740000
     Reference	        544.00	     3900.0000	     79.162281	     1518.5072	     19.740000
     Reference	        545.00	     3928.0000	     47.628190	     1519.6738	     19.740000
     Reference	        546.00	     3860.0000	     32.249031	     1520.7935	     19.740000
     Reference	        547.00	     3852.0000	     61.982076	     1521.9752	     19.740000
     Reference	        548.00	     3704.0000	     67.514607	     1523.1103	     19.740000
     Reference	        549.00	     3684.0000	     102.31976	     1524.3127	     19.740000
     Reference	        550.00	     3772.0000	     54.012344	     1525.4550	     19.753300
     Reference	        551.00	     3588.0000	     40.022216	     1526.6197	     19.753300
     Reference	        552.00	     3628.0000	     43.019375	     1527.7761	     19.753300
     Reference	        553.00	     3528.0000	     90.784237	     1528.9179	     19.753300
     Reference	        554.00	     3460.0000	     42.268980	     1530.0831	     19.753300
     Reference	        555.00	     3516.0000	     65.442086	     1531.2292	     19.753300
     Reference	        556.00	     3408.0000	     59.568821	     1532.3854	     19.753300
     Reference	        557.00	     3428.0000	     53.349997	     1533.5463	     19.753300
