

Space=EmissionWavelength
Columns=EmissionWavelength,Intensity,IntensityStdError,RealTime,RealTemperature
Dark=105.6, 574.4
[Data]
        500.00	     19945.600	     150.73155	     2035.8574	     20.643300
        501.00	     20153.600	     140.95547	     2037.3081	     20.643300
        502.00	     19893.600	     204.83489	     2038.4666	     20.646600
        503.00	     19629.600	     194.17747	     2039.6220	     20.646600
        504.00	     19305.600	     106.83320	     2040.7827	     20.646600
        505.00	     18585.600	     139.96825	     2041.9438	     20.646600
        506.00	     18005.600	     135.74486	     2043.0642	     20.646600
        507.00	     17545.600	     148.83249	     2044.2499	     20.646600
        508.00	     16897.600	     69.230693	     2045.4065	     20.646600
        509.00	     16449.600	     82.451332	     2046.5763	     20.646600
        510.00	     15969.600	     173.45637	     2047.7209	     20.646600
        511.00	     15673.600	     117.12102	     2048.8749	     20.646600
        512.00	     15281.600	     106.36624	     2050.0447	     20.650000
        513.00	     14809.600	     103.48591	     2051.1968	     20.650000
        514.00	     14625.600	     160.66528	     2052.3293	     20.650000
        515.00	     14029.600	     62.949715	     2053.5061	     20.650000
        516.00	     13781.600	     137.72114	     2054.6670	     20.650000
        517.00	     13473.600	     138.41002	     2055.8180	     20.650000
        518.00	     13117.600	     130.23739	     2056.9433	     20.650000
        519.00	     12645.600	     148.74288	     2058.1309	     20.650000
        520.00	     12513.600	     124.62210	     2059.2846	     20.650000
        521.00	     12313.600	     64.442912	     2060.4469	     20.650000
        522.00	     11941.600	     66.252044	     2061.5906	     20.650000
        523.00	     11705.600	     110.11106	     2062.6398	     20.650000
        524.00	     11509.600	     75.058496	     2063.8054	     20.650000
        525.00	     11433.600	     80.619821	     2064.9286	     20.650000
        526.00	     10857.600	     83.223928	     2066.1333	     20.650000
        527.00	     10705.600	     87.024901	     2067.2769	     20.650000
        528.00	     10469.600	     99.142994	     2068.4052	     20.650000
        529.00	     10173.600	     92.769727	     2069.6015	     20.653300
        530.00	     10009.600	     127.49902	     2070.7549	     20.653300
        531.00	     9517.6000	     116.24495	     2071.9053	     20.653300
        532.00	     9097.6000	     137.76631	     2073.0630	     20.653300
        533.00	     8853.6000	     111.88089	     2074.2246	     20.653300
        534.00	     8785.6000	     108.64826	     2075.3734	     20.653300
        535.00	     8369.6000	     81.366114	     2076.5221	     20.653300
        536.00	     7989.6000	     143.53629	     2077.6729	     20.653300
        537.00	     7765.6000	     107.20696	     2078.8370	     20.653300
        538.00	     7369.6000	     109.17061	     2079.9921	     20.666600
        539.00	     7213.6000	     66.412850	     2081.1635	     20.666600
        540.00	     6733.6000	     76.140222	     2082.3141	     20.666600
        541.00	     6613.6000	     88.453378	     2083.4780	     20.666600
        542.00	     6453.6000	     83.915301	     2084.5909	     20.666600
        543.00	     6113.6000	     101.15774	     2085.8047	     20.666600
        544.00	     5765.6000	     74.773733	     2087.0520	     20.666600
        545.00	     5457.6000	     88.804404	     2088.2090	     20.666600
        546.00	     5165.6000	     66.198355	     2089.3628	     20.666600
        547.00	     5057.6000	     81.932221	     2090.5340	     20.660000
        548.00	     4741.6000	     72.651375	     2091.6826	     20.660000
        549.00	     4625.6000	     78.202018	     2092.8531	     20.660000
        550.00	     4373.6000	     88.252164	     2094.0970	     20.660000
        551.00	     4293.6000	     83.063563	     2095.2555	     20.660000
        552.00	     4133.6000	     51.656988	     2096.4055	     20.660000
        553.00	     3957.6000	     65.060655	     2097.5583	     20.660000
        554.00	     3741.6000	     82.505219	     2098.6765	     20.660000
        555.00	     3569.6000	     66.452991	     2099.8812	     20.660000
        556.00	     3521.6000	     77.791745	     2100.9835	     20.660000
        557.00	     3277.6000	     65.060655	     2102.1842	     20.660000
        558.00	     3245.6000	     68.572751	     2103.3051	     20.660000
        559.00	     3205.6000	     55.055528	     2104.4893	     20.660000
        560.00	     2913.6000	     66.345895	     2105.6481	     20.660000
        561.00	     2677.6000	     50.614008	     2106.8018	     20.660000
        562.00	     2761.6000	     74.523673	     2107.9555	     20.660000
        563.00	     2681.6000	     64.000000	     2109.1095	     20.673300
        564.00	     2469.6000	     33.967305	     2110.2814	     20.673300
        565.00	     2417.6000	     57.441758	     2111.3979	     20.673300
        566.00	     2449.6000	     43.081318	     2112.5969	     20.673300
        567.00	     2253.6000	     43.019375	     2113.7556	     20.673300
        568.00	     2177.6000	     62.481997	     2114.9177	     20.673300
        569.00	     2025.6000	     70.047603	     2116.0662	     20.673300
        570.00	     1905.6000	     49.888765	     2117.2235	     20.673300
        571.00	     2061.6000	     62.666667	     2118.3519	     20.673300
        572.00	     1917.6000	     63.399965	     2119.5558	     20.673300
        573.00	     1853.6000	     52.000000	     2120.7005	     20.676600
        574.00	     1765.6000	     48.898989	     2121.8626	     20.676600
        575.00	     1689.6000	     62.595705	     2123.0238	     20.676600
        576.00	     1553.6000	     36.660606	     2124.1838	     20.676600
        577.00	     1605.6000	     49.261209	     2125.2913	     20.676600
        578.00	     1513.6000	     48.368952	     2126.4840	     20.676600
        579.00	     1413.6000	     40.022216	     2127.6316	     20.676600
        580.00	     1429.6000	     38.389813	     2128.7804	     20.670000
        581.00	     1397.6000	     47.721414	     2129.9603	     20.670000
        582.00	     1237.6000	     22.350739	     2131.1105	     20.670000
        583.00	     1225.6000	     33.199732	     2132.2527	     20.670000
        584.00	     1221.6000	     52.136573	     2133.4145	     20.670000
        585.00	     1161.6000	     49.602867	     2134.5708	     20.670000
        586.00	     1121.6000	     36.854067	     2135.7356	     20.670000
        587.00	     1041.6000	     47.777261	     2136.8930	     20.670000
        588.00	     961.60000	     47.777261	     2138.0419	     20.680000
