Space=Time,Sample,Iteration
Columns=Time,Sample,Iteration,Ratio,GPolarization,I1,I2,RatioStdError,GPolarizationStdError,I1StdError,I2StdError,RealTime,RealTemperature
Dark=100.8, 521.6
[Data]
          0.00	        Sample	             1	     2.1014406	    0.35513838	     1400.4000	     666.40000	   0.098215005	   0.021825654	     32.892168	     26.926801	     314.33047	     20.060000
          6.54	        Sample	             1	     2.1359404	    0.36223278	     1376.4000	     644.40000	    0.10230313	   0.024898238	     40.572223	     24.326723	     320.87380	     20.073300
         12.21	        Sample	             1	     2.1155257	    0.35805376	     1384.4000	     654.40000	   0.098887463	   0.019866293	     25.837549	     28.045076	     326.54107	     20.073300
         17.89	        Sample	             1	     2.0874848	    0.35222353	     1374.4000	     658.40000	    0.10532505	   0.022798213	     32.366324	     29.379549	     332.22487	     20.076600
         23.56	        Sample	             1	     2.1555278	    0.36619161	     1380.4000	     640.40000	    0.10767232	   0.021132197	     27.295652	     29.375966	     337.89455	     20.070000
         29.23	        Sample	             1	     2.1543327	    0.36595147	     1362.4000	     632.40000	   0.078988657	   0.017262044	     25.447573	     19.952575	     343.56593	     20.070000
         34.92	        Sample	             1	     2.0229277	    0.33838973	     1376.4000	     680.40000	   0.080591527	   0.017174212	     22.566860	     24.704570	     349.25718	     20.080000
         40.57	        Sample	             1	     2.1086821	    0.35664055	     1350.4000	     640.40000	    0.11162441	   0.024813300	     36.198284	     29.232282	     354.90450	     20.080000
         46.25	        Sample	             1	     1.9638197	    0.32519512	     1324.4000	     674.40000	   0.085425026	   0.019321465	     25.674070	     26.261839	     360.58197	     20.083300
         51.93	        Sample	             1	     2.0682957	    0.34817235	     1320.4000	     638.40000	   0.088697896	   0.025268941	     43.283642	     17.651599	     366.26676	     20.086600
         57.61	        Sample	             1	     1.9121622	    0.31322506	     1358.4000	     710.40000	   0.092708182	   0.022126746	     31.522757	     30.241136	     371.95101	     20.086600
         63.30	        Sample	             1	     2.0388821	    0.34186325	     1342.4000	     658.40000	   0.084356841	   0.018577695	     25.530168	     24.192213	     377.63588	     20.086600
         69.07	        Sample	             1	     1.9933171	    0.33184494	     1312.4000	     658.40000	   0.093485631	   0.021031441	     28.176138	     27.453310	     383.40875	     20.090000
         74.75	        Sample	             1	     2.2075593	    0.37647294	     1378.4000	     624.40000	   0.094474369	   0.018883942	     26.036412	     23.978060	     389.08100	     20.090000
         80.44	        Sample	             1	     2.1087485	    0.35665429	     1388.4000	     658.40000	   0.076225594	   0.017513702	     27.202941	     20.000000	     394.77006	     20.093300
         86.21	        Sample	             1	     2.2035344	    0.37568956	     1446.4000	     656.40000	    0.10168658	   0.020001041	     28.224663	     27.449475	     400.53731	     20.093300
         91.87	        Sample	             1	     2.1579892	    0.36668562	     1442.4000	     668.40000	    0.11734219	   0.025183212	     38.596427	     31.639416	     406.20961	     20.093300
         97.56	        Sample	             1	     2.1619506	    0.36747906	     1436.4000	     664.40000	    0.10046440	   0.021057955	     31.318399	     27.264784	     411.88927	     20.106600
        103.22	        Sample	             1	     2.0170488	    0.33710055	     1372.4000	     680.40000	   0.086830273	   0.019832983	     28.913665	     25.542534	     417.55401	     20.100000
        108.90	        Sample	             1	     2.2979258	    0.39355822	     1462.4000	     636.40000	    0.12142260	   0.024045239	     36.407055	     29.661245	     423.23771	     20.100000
        114.57	        Sample	             1	     2.2590580	    0.38632574	     1496.4000	     662.40000	   0.076209526	   0.019219188	     35.240527	     16.000000	     428.91082	     20.100000
        120.25	        Sample	             1	     2.3141809	    0.39653264	     1514.4000	     654.40000	   0.082796675	   0.018673130	     32.689931	     18.671679	     434.58401	     20.100000
