
Space=Time,Sample,Iteration
Columns=Time,Sample,Iteration,Ratio,GPolarization,I1,I2,RatioStdError,GPolarizationStdError,I1StdError,I2StdError,RealTime,RealTemperature
Dark=110.4, 617.6
[Data]
          0.00	        Sample	             1	     1.5811306	    0.22514577	     15002.400	     9488.4000	   0.012682770	  0.0044106541	     94.099611	     47.441931	     3438.5997	     20.873300
          0.00	     Reference	             1	     1.0508919	   0.024814505	     8342.4000	     7938.4000	   0.011799307	  0.0056096631	     64.367367	     64.752159	     3444.7000	     20.873300
          0.00	       Sample2	             1	     2.5866613	    0.44237835	     36038.400	     13932.400	   0.016888557	  0.0036274763	     150.26713	     70.000000	     3451.8108	     20.873300
         18.92	        Sample	             1	     1.6335366	    0.24056495	     18322.400	     11216.400	   0.014870085	  0.0046979895	     111.54419	     75.909919	     3459.2771	     20.876600
         18.92	     Reference	             1	     1.0316581	   0.015582392	     8342.4000	     8086.4000	   0.012385377	  0.0059917613	     65.982454	     73.033518	     3466.0732	     20.870000
         18.92	       Sample2	             1	     2.5610257	    0.43836407	     35394.400	     13820.400	   0.017110167	  0.0036621070	     148.62457	     71.817019	     3473.2604	     20.876600
         40.35	        Sample	             1	     1.6136427	    0.23478445	     18612.400	     11534.400	   0.015527375	  0.0049827103	     121.32167	     81.646220	     3480.5608	     20.880000
         40.35	     Reference	             1	    0.96883391	  -0.015829721	     8082.4000	     8342.4000	  0.0097773747	 -0.0050398346	     60.280048	     56.717212	     3487.3794	     20.883300
         40.35	       Sample2	             1	     2.5761031	    0.44073201	     34608.400	     13434.400	   0.021929186	  0.0037266459	     127.29659	     103.13405	     3494.5216	     20.870000
         61.59	        Sample	             1	     1.6855557	    0.25527517	     19310.400	     11456.400	   0.013924784	  0.0042496836	     104.61357	     71.452597	     3501.8899	     20.883300
         61.59	     Reference	             1	    0.93672699	  -0.032670069	     7846.4000	     8376.4000	  0.0099988512	 -0.0053353204	     60.482272	     61.850414	     3508.7092	     20.890000
         61.59	       Sample2	             1	     2.5072984	    0.42976053	     33804.400	     13482.400	   0.018482360	  0.0039493947	     152.52196	     78.592888	     3515.8728	     20.886600
         83.03	        Sample	             1	     1.4934264	    0.19789092	     18220.400	     12200.400	   0.011389464	  0.0041971505	     112.89399	     54.248939	     3523.3161	     20.890000
         83.03	     Reference	             1	    0.91027016	  -0.046972327	     7466.4000	     8202.4000	   0.010276785	 -0.0056523282	     60.168185	     64.856116	     3530.0374	     20.893300
         83.03	       Sample2	             1	     2.5279865	    0.43310441	     33638.400	     13306.400	   0.018567026	  0.0040019469	     154.63097	     76.221284	     3537.3208	     20.893300
        104.48	        Sample	             1	     1.4218817	    0.17419584	     17222.400	     12112.400	  0.0091709043	  0.0032767291	     75.281926	     57.445626	     3544.6720	     20.906600
        104.48	     Reference	             1	    0.86694882	  -0.071266644	     7128.4000	     8222.4000	   0.011733662	 -0.0068601481	     63.925944	     83.350875	     3551.5357	     20.900000
        104.48	       Sample2	             1	     2.5342210	    0.43410443	     33650.400	     13278.400	   0.016869136	  0.0037915563	     149.33114	     65.880274	     3558.7630	     20.900000
        125.89	        Sample	             1	     1.3581007	    0.15185981	     16406.400	     12080.400	   0.014521449	  0.0052334696	     104.92704	     103.51608	     3566.1904	     20.900000
        125.89	     Reference	             1	    0.84128896	  -0.086195621	     6986.4000	     8304.4000	  0.0093252975	 -0.0056583128	     50.254091	     70.036081	     3572.9193	     20.900000
        125.89	       Sample2	             1	     2.5425385	    0.43543310	     33196.400	     13056.400	   0.018567786	  0.0040179200	     153.58934	     73.772053	     3580.0252	     20.916600
        147.11	        Sample	             1	     1.3045037	    0.13213416	     15722.400	     12052.400	   0.013078894	  0.0050127160	     103.88252	     90.884542	     3587.4068	     20.900000
        147.11	     Reference	             1	    0.83459083	  -0.090161341	     6902.4000	     8270.4000	  0.0088347855	 -0.0054741152	     43.431737	     70.403349	     3594.1058	     20.913300
        147.11	       Sample2	             1	     2.5599338	    0.43819180	     33418.400	     13054.400	   0.021930272	  0.0036103757	     114.50213	     102.49929	     3601.2351	     20.920000
        168.33	        Sample	             1	     1.2845241	    0.12454413	     15232.400	     11858.400	   0.012676660	  0.0048560689	     92.172607	     92.447425	     3608.4950	     20.923300
        168.33	     Reference	             1	    0.79861078	   -0.11196932	     6622.4000	     8292.4000	  0.0090864768	 -0.0058205853	     50.679592	     69.819316	     3615.1719	     20.926600
        168.33	       Sample2	             1	     2.6676383	    0.45468996	     34776.400	     13036.400	   0.016633215	  0.0035441596	     141.41763	     61.618521	     3622.2324	     20.923300
        192.26	        Sample	             1	     1.2687326	    0.11845055	     15164.400	     11952.400	  0.0090233762	  0.0036651354	     81.484903	     55.688986	     3632.5692	     20.930000
        192.26	     Reference	             1	    0.79032103	   -0.11711809	     6558.4000	     8298.4000	  0.0094685202	 -0.0058162862	     64.732649	     56.352275	     3639.3144	     20.933300
        192.26	       Sample2	             1	     2.5768393	    0.44084711	     33582.400	     13032.400	   0.027337428	  0.0046525717	     154.46751	     124.58859	     3646.5675	     20.933300
        213.61	        Sample	             1	     1.2564920	    0.11366847	     14980.400	     11922.400	   0.010493780	  0.0043031419	     95.113229	     64.687101	     3653.9942	     20.946600
        213.61	     Reference	             1	    0.76562119	   -0.13274581	     6278.4000	     8200.4000	  0.0096370984	 -0.0060886003	     65.379862	     57.985479	     3660.8143	     20.946600
        213.61	       Sample2	             1	     2.5635497	    0.43876187	     33578.400	     13098.400	   0.020334499	  0.0039866647	     146.68549	     86.722789	     3667.9545	     20.940000
