Time;Iteration;Ratio;GPolarization;I1;I2;RatioStdError;GPolarizationStdError;I1StdError;I2StdError;RealTime;RealTemperature
139.46;1;1,4982557;0.19944142;371400.8;247888.8;0,004360738;0,001460046;692,25686;554,13596;4002,9633;4,99
142.51;1;1,5141441;0.20450065;374636.8;247424.8;0,004729924;0,001695692;913,59704;483,04405;4006,0114;4,99
145.56;1;1,513113;0.20417426;375664.8;248272.8;0,005310949;0,001687659;735,93357;723,06631;4009,0617;4,99
148.6;1;1,5100586;0.20320584;375256.8;248504.8;0,004911066;0,00153804;641,02834;687,73251;4012,1043;5
151.66;1;1,514262;0.20453794;375816.8;248184.8;0,005400633;0,001835361;918,26019;644,80006;4015,1644;5
154.71;1;1,5165446;0.20525946;376152.8;248032.8;0,004846835;0,001671691;858,30738;555,03994;4018,2115;5
157.76;1;1,508488;0.20270696;374564.8;248304.8;0,004641158;0,001656648;885,08029;489,26067;4021,2559;4,99
160.8;1;1,5205807;0.20653205;377664.8;248368.8;0,005495807;0,001745906;773,96411;739,4232;4024,3003;4,99
163.86;1;1,5160273;0.20509607;379268.8;250172.8;0,004750315;0,001443915;561,64837;690,82109;4027,365;4,99
166.89;1;1,5180886;0.20574678;378132.8;249084.8;0,00414437;0,00135569;639,17169;533,97295;4030,3928;4,99
169.93;1;1,515886;0.20505141;379172.8;250132.8;0,00445274;0,001374588;561,78129;634,42572;4033,4329;5
172.99;1;1,5182668;0.20580299;379640.8;250048.8;0,00359255;0,001315991;738,4079;336,95367;4036,4921;5
176.04;1;1,5071817;0.20229155;379352.8;251696.8;0,006383172;0,002100024;991,99373;838,51827;4039,5444;5
179.09;1;1,5206239;0.20654565;381160.8;250660.8;0,003782665;0,001292362;664,58475;444,73413;4042,5969;4,99
182.08;1;1,5190494;0.20604972;381488;251136;0,005188094;0,001867026;1031,2142;524,2493;4045,5824;4,99
188.11;1;1,5143787;0.20457486;381684;252040;0,004171159;0,001403166;700,86296;517,43642;4051,6108;4,99
191.16;1;1,5179849;0.20571407;381840;251544;0,005691529;0,002015789;1091,5791;610,25314;4054,6623;4,99
194.21;1;1,526779;0.20847848;384388;251764;0,004906815;0,001680042;877,80433;569,32709;4057,7179;5
197.25;1;1,5182825;0.20580794;383172;252372;0,002971376;0,000886456;327,03653;444,46422;4060,754;5
200.29;1;1,5190877;0.20606179;383916;252728;0,004596196;0,001656892;922,93349;464,30641;4063,796;5
203.35;1;1,5169443;0.20538569;384600;253536;0,005794384;0,002082325;1156,5804;597,14283;4066,8524;4,99
206.39;1;1,5170511;0.20541939;383820;253004;0,004454896;0,001580542;861,90384;478,74837;4069,8942;5
209.43;1;1,5116151;0.20369966;385480;255012;0,006552903;0,00209615;950,97985;909,01754;4072,9268;5
212.48;1;1,5251209;0.20795873;385880;253016;0,005923427;0,001894928;877,79927;796,49901;4075,9793;5
215.53;1;1,5132019;0.20420242;385352;254660;0,003879589;0,001242168;565,99333;535,14526;4079,0343;4,99
218.57;1;1,5162692;0.20517248;385284;254100;0,005851094;0,001958332;980,32648;737,18865;4082,0691;5
221.62;1;1,5184467;0.20585971;385236;253704;0,003106175;0,001051811;538,0475;379,19212;4085,121;5
224.67;1;1,5188393;0.20598349;386496;254468;0,004627424;0,001339968;433,72495;720,77612;4088,1685;4,99
227.71;1;1,5067357;0.20214964;385200;255652;0,003804993;0,001321176;697,12298;450,26609;4091,2104;5
230.76;1;1,5148843;0.20473479;387568;255840;0,005570706;0,001958104;1063,5822;626,24667;4094,2602;5
233.81;1;1,5100512;0.2032035;387008;256288;0,003629229;0,00139008;831,88033;275,53262;4097,3159;5
236.86;1;1,5147851;0.20470343;387888;256068;0,004383484;0,001408424;652,7671;602,82151;4100,3568;5
239.89;1;1,5257724;0.20816301;389548;255312;0,003558274;0,001135998;529,33333;483,90265;4103,3956;5
242.96;1;1,5200538;0.20636615;388848;255812;0,004874329;0,001576674;748,76372;655,94173;4106,4614;5
246;1;1,5180975;0.20574957;389392;256500;0,004879861;0,001550726;706,61132;680,56055;4109,5032;5
249.04;1;1,5236003;0.20748148;391224;256776;0,004505769;0,001641295;944,54222;438,53493;4112,5384;5
252.03;1;1,5141394;0.20449917;389152;257012;0,004316893;0,001560691;882,63847;443,98398;4115,5332;4,99
255.11;1;1,5158884;0.20505219;390220;257420;0,004693719;0,001472163;647,82577;672,81036;4118,6108;4,99
258.12;1;1,5170239;0.20541081;390664;257520;0,004824624;0,001489481;628,84727;706,34458;4121,6213;5
261.1;1;1,5299457;0.20946919;393092;256932;0,004293944;0,001433025;737,13077;536,52545;4124,6003;5
264.14;1;1,5232846;0.2073823;391868;257252;0,003281705;0,001167102;653,64482;350,74777;4127,6466;4,99
267.19;1;1,5149355;0.20475099;391120;258176;0,003955436;0,001320781;667,55141;510,12155;4130,6941;4,99
270.23;1;1,5181115;0.205754;391776;258068;0,005790703;0,001735622;666,47464;881,05896;4133,7282;5
273.28;1;1,5158558;0.20504188;391588;258328;0,004522501;0,001442699;664,88963;633,72479;4136,7842;5
276.33;1;1,5146404;0.20465765;390444;257780;0,004076924;0,001152709;310,65522;662,85443;4139,8311;5
279.37;1;1,5096442;0.20307427;391336;259224;0,006183115;0,00211406;1108,3008;766,98544;4142,8668;5
282.42;1;1,5276521;0.20875185;394232;258064;0,007371387;0,002232356;917,63561;1090,7775;4145,9195;5
285.47;1;1,5174278;0.20553829;391812;258208;0,003648807;0,001306733;736,35861;387,31899;4148,9672;5
288.52;1;1,5159664;0.20507683;392132;258668;0,006261554;0,00192023;795,20899;930,76695;4152,0236;4,99
