Space=Time,Sample,Iteration
Columns=Time,Sample,Iteration,Ratio,GPolarization,I1,I2,RatioStdError,GPolarizationStdError,I1StdError,I2StdError,RealTime,RealTemperature
Dark=80.0, 481.6
[Data]
          0.00	        Sample	             1	     1.6007937	    0.23100397	     122954.40	     76808.400	  0.0062120230	  0.0020234289	     329.65564	     215.48232	     2626.8309	     5.0033000
          6.49	        Sample	             1	     1.6280107	    0.23896809	     123830.40	     76062.400	  0.0062084867	  0.0018790840	     281.44888	     232.92014	     2633.3305	     5.0033000
         12.17	        Sample	             1	     1.6497655	    0.24521624	     124970.40	     75750.400	  0.0049831804	  0.0015606410	     252.11693	     170.29015	     2639.0085	     5.0033000
         17.85	        Sample	             1	     1.6736619	    0.25196227	     126104.40	     75346.400	  0.0064513060	  0.0020038828	     327.30189	     214.72332	     2644.6810	     5.0033000
         23.53	        Sample	             1	     1.6817398	    0.25421548	     126716.40	     75348.400	  0.0063270205	  0.0018287745	     272.23017	     232.71170	     2650.3651	     5.0033000
         29.20	        Sample	             1	     1.7054451	    0.26075010	     128202.40	     75172.400	  0.0060097011	  0.0018353799	     303.11922	     196.41578	     2656.0304	     5.0000000
         34.86	        Sample	             1	     1.6904883	    0.25664051	     127906.40	     75662.400	  0.0059008437	  0.0017619723	     279.95639	     205.73667	     2661.6920	     5.0000000
         40.53	        Sample	             1	     1.7129938	    0.26280702	     129184.40	     75414.400	  0.0058211502	  0.0017633841	     291.67069	     191.53452	     2667.3686	     5.0000000
         46.21	        Sample	             1	     1.7133431	    0.26290192	     129834.40	     75778.400	  0.0048558562	  0.0014348305	     231.33298	     167.01718	     2673.0432	     5.0000000
         51.87	        Sample	             1	     1.7281126	    0.26689243	     131088.40	     75856.400	  0.0062730228	  0.0017695895	     272.43734	     225.76140	     2678.7040	     5.0000000
         57.54	        Sample	             1	     1.7331624	    0.26824693	     131426.40	     75830.400	  0.0067548278	  0.0019914457	     327.55683	     227.21379	     2684.3723	     5.0000000
         63.20	        Sample	             1	     1.7380819	    0.26956166	     131514.40	     75666.400	  0.0054179609	  0.0014960089	     225.19045	     197.09682	     2690.0317	     4.9900000
         68.88	        Sample	             1	     1.7430156	    0.27087547	     132466.40	     75998.400	  0.0057149905	  0.0018226082	     328.51949	     162.99822	     2695.7112	     4.9900000
         74.56	        Sample	             1	     1.7426650	    0.27078226	     132286.40	     75910.400	  0.0051935795	  0.0016389003	     292.26664	     151.83370	     2701.3962	     4.9900000
         80.24	        Sample	             1	     1.7469531	    0.27192060	     133478.40	     76406.400	  0.0060318048	  0.0017516569	     289.27496	     205.37206	     2707.0726	     5.0000000
         85.91	        Sample	             1	     1.7472798	    0.27200716	     134118.40	     76758.400	  0.0067000334	  0.0019340538	     318.57578	     231.06162	     2712.7469	     5.0000000
         91.58	        Sample	             1	     1.7551885	    0.27409686	     134704.40	     76746.400	  0.0053737300	  0.0015382449	     252.88691	     185.61080	     2718.4142	     4.9900000
         97.24	        Sample	             1	     1.7413822	    0.27044101	     134334.40	     77142.400	  0.0066440525	  0.0017583502	     250.98375	     256.62424	     2724.0721	     4.9900000
        102.91	        Sample	             1	     1.7535736	    0.27367114	     134794.40	     76868.400	  0.0075914215	  0.0019361455	     259.68240	     298.00565	     2729.7461	     5.0000000
        108.57	        Sample	             1	     1.7698073	    0.27792811	     136010.40	     76850.400	  0.0057019967	  0.0016221653	     269.31648	     195.31567	     2735.4104	     5.0000000
        114.25	        Sample	             1	     1.7643740	    0.27650889	     136090.40	     77132.400	  0.0068239805	  0.0017900326	     261.26977	     258.97409	     2741.0861	     5.0000000
        119.91	        Sample	             1	     1.7575867	    0.27472815	     136498.40	     77662.400	  0.0047139444	  0.0014843445	     273.46509	     138.48504	     2746.7407	     4.9900000
        125.59	        Sample	             1	     1.7743583	    0.27911257	     137034.40	     77230.400	  0.0055145746	  0.0017459401	     325.32284	     154.90846	     2752.4217	     5.0000000
        131.28	        Sample	             1	     1.7550385	    0.27405734	     136960.40	     78038.400	  0.0059131851	  0.0017008093	     286.00294	     206.34157	     2758.1113	     5.0000000
