Space=EmissionWavelength
Columns=EmissionWavelength,Intensity,IntensityStdError,RealTime,RealTemperature
Dark=76.8, 488.0
[Data]
        588.00	     31168.000	     212.43143	     2533.6165	     4.9900000
        589.00	     30632.000	     157.64940	     2534.7667	     4.9900000
        590.00	     29944.000	     212.81604	     2535.9315	     4.9900000
        591.00	     28888.000	     145.96194	     2537.0860	     4.9900000
        592.00	     28096.000	     165.69852	     2538.2375	     5.0000000
        593.00	     27876.000	     248.26151	     2539.3928	     5.0000000
        594.00	     27024.000	     164.57892	     2540.5524	     5.0000000
        595.00	     26392.000	     185.13659	     2541.7143	     4.9900000
        596.00	     25780.000	     109.95757	     2542.8269	     4.9900000
        597.00	     25484.000	     151.56077	     2544.0123	     4.9900000
        598.00	     24844.000	     196.77850	     2545.1698	     4.9900000
        599.00	     24316.000	     132.45712	     2546.3351	     4.9900000
        600.00	     24224.000	     179.65894	     2547.4770	     4.9900000
