Time;Iteration;Ratio;GPolarization;I1;I2;RatioStdError;GPolarizationStdError;I1StdError;I2StdError;RealTime;RealTemperature
264.94;1;1,8071804;0.28754133;144788.4;80118.4;0,006029958;0,001607582;266,49973;222,9751;2891,7762;5
270.61;1;1,7930464;0.28393598;144276.4;80464.4;0,006651385;0,001750805;280,42787;254,23197;2897,4468;5
276.28;1;1,7920062;0.28366921;144350.4;80552.4;0,004161882;0,001234189;229,62853;136,30538;2903,1136;5
282.04;1;1,7872935;0.28245806;144024.4;80582.4;0,007009547;0,001728062;240,21525;286,03128;2908,8722;5
287.73;1;1,7982254;0.28526129;145430.4;80874.4;0,005400025;0,001557144;284,35115;184,33151;2914,5644;5
293.5;1;1,7854517;0.28198359;144904.4;81158.4;0,005212792;0,001640559;322,24574;153,52696;2920,3287;4,99
299.19;1;1,7978964;0.28517724;144882.4;80584.4;0,004680215;0,001331143;238,53765;162,48789;2926,0211;5
304.84;1;1,7974553;0.28506453;144886.4;80606.4;0,006739073;0,002038666;388,30916;211,33361;2931,6715;5
310.52;1;1,7953572;0.28452792;145830.4;81226.4;0,006606776;0,001664621;249,13492;264,74377;2937,3604;5
316.21;1;1,7999712;0.28570695;145240.4;80690.4;0,007130313;0,001725303;235,38501;291,66816;2943,046;5
321.89;1;1,7984122;0.28530901;145794.4;81068.4;0,006194702;0,001743399;310,67871;219,3939;2948,7228;5
327.65;1;1,7909441;0.2833966;145776.4;81396.4;0,006172521;0,001500598;204,81519;256,16565;2954,4831;5
333.33;1;1,8018542;0.28618699;146228.4;81154.4;0,006809036;0,002032384;386,45351;219,20238;2960,1724;5
339.11;1;1,7957149;0.28461946;145798.4;81192.4;0,006073146;0,001650576;280,94577;225,6644;2965,9515;5
344.78;1;1,8009176;0.2859483;146170.4;81164.4;0,006301926;0,001824223;336,49713;213,9016;2971,6188;5
350.46;1;1,797538;0.28508568;146550.4;81528.4;0,006421902;0,001930814;369,97411;206,094;2977,2986;5
356.13;1;1,7910968;0.28343582;146358.4;81714.4;0,00585597;0,001556031;256,27288;225,62008;2982,9597;5
361.81;1;1,7981167;0.28523352;146572.4;81514.4;0,006036304;0,001755199;325,83205;205,04993;2988,6494;5
367.48;1;1,7907591;0.28334912;146642.4;81888.4;0,006736962;0,001797564;298,47472;259,08787;2994,3102;5
376.09;1;1,7937044;0.28410464;146650.4;81758.4;0,005693279;0,001641012;301,51757;197,70046;3002,9249;5
381.76;1;1,7980674;0.28522093;146924.4;81712.4;0,005719736;0,0017453;339,67012;178,54323;3008,5992;5
387.43;1;1,7941094;0.28420842;146292.4;81540.4;0,004627181;0,001263966;217,14851;171,9798;3014,2651;5
393.11;1;1,7938386;0.28413903;146478.4;81656.4;0,005463692;0,001556512;282,01381;192,71959;3019,9425;5
398.78;1;1,8047391;0.28692119;146722.4;81298.4;0,005329032;0,001448008;249,37986;196,30052;3025,6188;5
404.46;1;1,7925033;0.28379674;146792.4;81892.4;0,005860046;0,001722124;323,0053;198;3031,2941;5
410.14;1;1,7946327;0.28434244;147494.4;82186.4;0,006193903;0,001822933;344,28874;208,93918;3036,9791;5
415.83;1;1,8026063;0.28637853;148344.4;82294.4;0,005744202;0,001582536;280,20857;211,20207;3042,6652;5
421.5;1;1,8023194;0.28630548;147394.4;81780.4;0,004444243;0,001181944;198,04306;169,09107;3048,3303;5
