     Reference;        480.00;10.315.200;10.376.041;19.066.679;19.843.300
     Reference;        481.00;12.091.200;92.529.875;19.081.943;19.843.300
     Reference;        482.00;14.263.200;10.934.146;19.093.472;19.843.300
     Reference;        483.00;16.539.200;19.360.441;19.105.049;19.843.300
     Reference;        484.00;18.859.200;10.703.271;19.116.636;19.843.300
     Reference;        485.00;21.483.200;11.266.469;19.128.139;19.843.300
     Reference;        486.00;24.607.200;10.573.762;19.139.741;19.843.300
     Reference;        487.00;27.847.200;19.279.926;19.151.428;19.843.300
     Reference;        488.00;30.743.200;18.448.728;19.162.864;19.843.300
     Reference;        489.00;34.523.200;22.564.476;19.174.489;19.843.300
     Reference;        490.00;37.275.200;12.085.620;19.185.948;19.843.300
     Reference;        491.00;40.223.200;24.485.824;19.197.537;19.843.300
     Reference;        492.00;42.403.200;25.333.333;19.208.989;19.843.300
     Reference;        493.00;44.383.200;21.285.363;19.220.523;19.843.300
     Reference;        494.00;46.071.200;14.630.865;19.232.049;19.843.300
     Reference;        495.00;45.863.200;22.863.848;19.243.613;19.843.300
     Reference;        496.00;46.047.200;24.480.015;19.255.263;19.843.300
     Reference;        497.00;45.991.200;23.627.103;19.266.810;19.846.600
     Reference;        498.00;45.943.200;15.913.656;19.278.363;19.846.600
     Reference;        499.00;44.891.200;24.518.836;19.289.785;19.846.600
     Reference;        500.00;43.735.200;18.790.541;19.301.482;19.846.600
     Reference;        501.00;44.027.200;20.134.658;19.313.047;19.846.600
     Reference;        502.00;43.171.200;24.526.086;19.324.555;19.846.600
     Reference;        503.00;42.903.200;22.153.003;19.336.248;19.846.600
     Reference;        504.00;42.143.200;23.049.705;19.347.840;19.846.600
     Reference;        505.00;42.147.200;28.833.314;19.358.870;19.846.600
     Reference;        506.00;42.427.200;18.205.738;19.370.883;19.846.600
     Reference;        507.00;43.479.200;27.367.134;19.382.361;19.846.600
     Reference;        508.00;44.503.200;19.102.065;19.393.976;19.846.600
     Reference;        509.00;45.503.200;27.995.238;19.405.405;19.846.600
     Reference;        510.00;47.487.200;14.599.239;19.417.093;19.850.000
     Reference;        511.00;49.595.200;18.182.287;19.428.550;19.850.000
     Reference;        512.00;51.571.200;26.085.671;19.440.196;19.850.000
     Reference;        513.00;53.707.200;24.659.098;19.451.708;19.850.000
     Reference;        514.00;56.667.200;19.688.237;19.463.203;19.850.000
     Reference;        515.00;59.451.200;30.251.097;19.474.762;19.850.000
     Reference;        516.00;62.243.200;29.927.319;19.486.357;19.850.000
     Reference;        517.00;65.659.200;20.700.617;19.497.989;19.850.000
     Reference;        518.00;69.815.200;26.859.635;19.509.573;19.850.000
     Reference;        519.00;73.519.200;32.998.047;19.521.052;19.850.000
     Reference;        520.00;77.815.200;27.815.583;19.532.683;19.850.000
     Reference;        521.00;82.327.200;36.012.097;19.544.160;19.850.000
