     Reference;        480.00;38.424.000;20.580.033;14.440.761;19.730.000
     Reference;        481.00;37.712.000;16.629.826;14.455.486;19.730.000
     Reference;        482.00;36.376.000;21.184.481;14.466.946;19.730.000
     Reference;        483.00;35.876.000;14.804.804;14.478.587;19.730.000
     Reference;        484.00;34.876.000;11.445.717;14.490.179;19.730.000
     Reference;        485.00;34.056.000;12.208.558;14.501.532;19.730.000
     Reference;        486.00;33.412.000;25.661.385;14.513.163;19.730.000
     Reference;        487.00;32.896.000;24.470.935;14.524.949;19.730.000
     Reference;        488.00;32.224.000;21.772.153;14.536.451;19.730.000
     Reference;        489.00;32.360.000;21.056.538;14.547.854;19.730.000
     Reference;        490.00;31.244.000;17.048.428;14.559.590;19.730.000
     Reference;        491.00;30.584.000;10.262.337;14.571.196;19.730.000
     Reference;        492.00;29.908.000;18.214.036;14.582.658;19.730.000
     Reference;        493.00;29.304.000;16.548.380;14.594.243;19.730.000
     Reference;        494.00;28.176.000;22.232.709;14.605.947;19.730.000
     Reference;        495.00;27.408.000;93.104.481;14.617.488;19.733.300
     Reference;        496.00;26.364.000;16.604.685;14.629.029;19.733.300
     Reference;        497.00;25.444.000;16.583.258;14.640.249;19.733.300
     Reference;        498.00;24.920.000;95.405.567;14.652.082;19.733.300
     Reference;        499.00;23.720.000;99.777.530;14.663.822;19.733.300
     Reference;        500.00;22.832.000;14.382.706;14.675.292;19.733.300
     Reference;        501.00;21.708.000;19.331.494;14.686.887;19.733.300
     Reference;        502.00;20.572.000;14.931.548;14.698.380;19.733.300
     Reference;        503.00;19.308.000;13.493.043;14.710.012;19.733.300
     Reference;        504.00;18.556.000;14.166.627;14.721.440;19.733.300
     Reference;        505.00;17.436.000;12.627.307;14.732.705;19.733.300
     Reference;        506.00;16.524.000;15.938.214;14.744.234;19.730.000
     Reference;        507.00;15.792.000;13.250.409;14.756.210;19.730.000
     Reference;        508.00;14.672.000;12.026.637;14.767.656;19.733.300
