     Reference;        400.00;19.543.200;95.452.140;25.651.124;20.033.300
     Reference;        401.00;20.719.200;18.632.826;25.666.006;20.033.300
     Reference;        402.00;21.551.200;18.978.819;25.677.553;20.033.300
     Reference;        403.00;22.863.200;15.563.490;25.689.086;20.033.300
     Reference;        404.00;23.871.200;13.728.154;25.700.349;20.033.300
     Reference;        405.00;24.971.200;21.874.795;25.712.418;20.036.600
     Reference;        406.00;26.419.200;22.152.602;25.723.919;20.036.600
     Reference;        407.00;27.647.200;17.470.737;25.735.400;20.036.600
     Reference;        408.00;28.551.200;16.536.021;25.747.039;20.036.600
     Reference;        409.00;29.807.200;15.277.580;25.758.191;20.036.600
     Reference;        410.00;30.999.200;16.626.084;25.770.131;20.036.600
     Reference;        411.00;32.483.200;21.803.160;25.781.766;20.036.600
     Reference;        412.00;33.607.200;22.623.095;25.793.336;20.036.600
     Reference;        413.00;34.291.200;17.936.183;25.804.778;20.036.600
     Reference;        414.00;35.187.200;17.930.235;25.816.335;20.030.000
     Reference;        415.00;36.343.200;17.920.813;25.827.882;20.030.000
     Reference;        416.00;37.047.200;19.472.602;25.839.466;20.030.000
     Reference;        417.00;37.963.200;20.535.065;25.850.887;20.030.000
     Reference;        418.00;39.051.200;19.693.654;25.862.558;20.030.000
     Reference;        419.00;39.943.200;14.063.349;25.874.157;20.030.000
     Reference;        420.00;40.999.200;18.421.726;25.885.769;20.040.000
     Reference;        421.00;41.919.200;17.348.199;25.897.258;20.040.000
     Reference;        422.00;43.019.200;18.322.542;25.908.430;20.040.000
     Reference;        423.00;43.439.200;15.160.768;25.920.251;20.040.000
     Reference;        424.00;44.495.200;23.415.474;25.931.851;20.040.000
     Reference;        425.00;45.387.200;20.794.871;25.943.386;20.040.000
     Reference;        426.00;46.627.200;28.783.946;25.954.982;20.040.000
     Reference;        427.00;47.715.200;16.651.193;25.966.538;20.040.000
     Reference;        428.00;48.675.200;17.616.154;25.977.969;20.040.000
     Reference;        429.00;49.775.200;27.422.943;25.989.721;20.040.000
     Reference;        430.00;51.439.200;15.405.050;26.001.226;20.040.000
     Reference;        431.00;53.391.200;17.809.361;26.012.757;20.043.300
     Reference;        432.00;54.599.200;18.651.899;26.024.485;20.043.300
     Reference;        433.00;56.735.200;31.138.686;26.035.890;20.043.300
     Reference;        434.00;58.703.200;34.130.469;26.047.690;20.043.300
     Reference;        435.00;61.835.200;25.099.270;26.060.248;20.043.300
     Reference;        436.00;64.231.200;26.066.922;26.072.703;20.043.300
     Reference;        437.00;67.047.200;43.107.927;26.084.088;20.043.300
     Reference;        438.00;69.839.200;27.760.564;26.095.793;20.043.300
     Reference;        439.00;73.515.200;25.070.922;26.107.325;20.043.300
     Reference;        440.00;77.099.200;32.349.206;26.118.936;20.043.300
     Reference;        441.00;80.791.200;29.975.101;26.130.456;20.046.600
     Reference;        442.00;84.111.200;26.032.800;26.141.974;20.046.600
     Reference;        443.00;87.967.200;31.874.476;26.153.549;20.046.600
     Reference;        444.00;92.915.200;27.265.281;26.165.067;20.050.000
     Reference;        445.00;98.083.200;32.719.685;26.176.823;20.050.000
     Reference;        446.00;     104423.20;38.288.960;26.189.191;20.050.000
     Reference;        447.00;     110655.20;21.705.504;26.200.821;20.050.000
     Reference;        448.00;     116991.20;46.430.067;26.212.281;20.050.000
     Reference;        449.00;     122931.20;33.032.240;26.223.848;20.050.000
     Reference;        450.00;     128651.20;36.518.732;26.235.510;20.050.000
     Reference;        451.00;     134747.20;49.337.657;26.247.066;20.050.000
     Reference;        452.00;     140423.20;30.979.563;26.258.684;20.050.000
     Reference;        453.00;     145371.20;26.511.549;26.270.291;20.050.000
     Reference;        454.00;     150111.20;35.831.953;26.281.733;20.050.000
     Reference;        455.00;     155175.20;30.063.932;26.293.221;20.050.000
     Reference;        456.00;     160963.20;54.744.660;26.304.836;20.050.000
     Reference;        457.00;     165835.20;47.965.914;26.316.390;20.050.000
     Reference;        458.00;     172803.20;40.961.771;26.327.978;20.050.000
     Reference;        459.00;     179663.20;53.200.668;26.339.202;20.050.000
     Reference;        460.00;     187583.20;46.595.183;26.351.053;20.050.000
     Reference;        461.00;     196987.20;44.742.026;26.362.661;20.050.000
     Reference;        462.00;     208071.20;52.177.645;26.374.187;20.053.300
     Reference;        463.00;     219423.20;46.472.931;26.385.771;20.053.300
     Reference;        464.00;     232587.20;49.564.145;26.397.356;20.053.300
     Reference;        465.00;     243691.20;48.084.370;26.408.822;20.066.600
     Reference;        466.00;     255251.20;44.228.900;26.420.144;20.066.600
     Reference;        467.00;     267483.20;50.953.574;26.431.984;20.066.600
     Reference;        468.00;     276603.20;37.314.281;26.443.530;20.066.600
     Reference;        469.00;     284667.20;48.917.890;26.455.039;20.066.600
     Reference;        470.00;     288927.20;34.063.731;26.466.684;20.060.000
